stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
63,6,CA,3,608.9095,27,14,5,9700,113443,10.4,1,0,0,0,100,0,1,2,98,2,0,0,0,6,13
63,6,CA,3,608.9095,27,17,7,6664,153464,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,13
63,6,CA,3,608.9095,12,17,4,889,101761,10.8,1,0,0,0,100,0,2,2,90,10,0,0,0,4,7
63,6,CA,3,608.9095,16,3,5,18000,54320,13,1,0,0,5,95,0,1,2,50,50,0,0,0,1,6
63,6,CA,3,608.9095,15,4,4,35000,92500,15,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
63,6,CA,3,608.9095,27,12,7,23084,210483,9,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,23,7,7,20000,65000,10,1,0,0,0,100,0,1,2,90,10,0,0,0,4,6
63,6,CA,3,608.9095,20,17,7,18613,342242,-99,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,4,1
63,6,CA,3,608.9095,12,14,4,500,107143,0.9,1,0,0,0,100,0,1,2,80,20,0,0,0,1,6
63,6,CA,3,608.9095,23,5,7,29726,100000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,8
63,6,CA,3,608.9095,6,17,7,19872,226398,7.8,1,0,0,0,100,0,1,2,80,20,0,0,0,1,14
63,6,CA,3,608.9095,16,7,5,21633,180569,10,1,0,0,0,100,0,2,2,85,0,0,0,0,4,6
63,6,CA,3,608.9095,1,17,1,0,124019,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,3,-99
63,6,CA,3,608.9095,12,17,5,2267,152442,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,11,17,8,0,161133,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,27,7,5,14532,89870,9.9,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,12,7,8,17330,163693,6,1,0,0,0,100,0,2,2,95,1,0,0,0,4,6
63,6,CA,3,608.9095,12,17,1,5000,126540,12,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,12,17,9,0,320980,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,12,17,2,4200,200000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,6,-99
63,6,CA,3,608.9095,23,13,3,5500,112000,10,1,0,0,0,100,0,2,3,33,33,1,33,0,4,9
63,6,CA,3,608.9095,27,5,4,23150,80000,10,2,100,0,0,0,0,1,2,75,20,5,0,0,4,1
63,6,CA,3,608.9095,12,3,6,11684,32984,-99,1,0,0,0,100,0,1,2,50,35,15,0,0,4,6
63,6,CA,3,608.9095,11,17,6,11000,200000,9,1,0,0,0,100,0,1,2,100,0,0,0,0,4,11
63,6,CA,3,608.9095,20,5,4,30000,291430,10,2,100,0,0,0,0,1,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,12,7,3,10000,52677,10.9,1,0,0,0,100,0,1,2,100,0,0,0,0,4,3
63,6,CA,3,608.9095,21,5,4,9876,32000,11,3,0,50,0,50,0,1,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,12,17,2,8536,183975,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,18,-99
63,6,CA,3,608.9095,16,2,4,26000,55000,20,1,0,0,0,100,0,1,2,80,20,0,0,0,4,14
63,6,CA,3,608.9095,15,3,1,7000,13200,13,1,0,0,0,100,0,1,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,23,3,2,36000,76000,11,1,0,0,0,100,0,1,2,100,0,0,0,0,6,7
63,6,CA,3,608.9095,-99,13,8,20000,370000,6.2,1,0,0,0,100,0,2,2,100,0,0,0,0,4,-99
63,6,CA,3,608.9095,12,15,7,1200,100425,20,1,0,0,0,100,0,2,2,100,0,0,0,0,18,7
63,6,CA,3,608.9095,16,17,3,1000,150000,10,1,0,0,0,100,0,2,2,70,20,0,0,0,4,4
63,6,CA,3,608.9095,15,8,7,40000,250000,-99,1,0,0,0,100,0,2,4,5,10,50,10,0,6,-99
63,6,CA,3,608.9095,12,8,7,4000,329480,9,1,5,0,0,95,0,2,3,15,85,0,0,0,8,6
63,6,CA,3,608.9095,27,10,3,10000,199860,12,1,0,0,0,100,0,1,3,0,100,0,0,0,1,7
63,6,CA,3,608.9095,20,13,6,10786,259505,10,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
63,6,CA,3,608.9095,12,17,4,17071,226398,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,6,1,11000,90000,-99,1,0,0,0,100,0,1,3,0,100,0,0,0,1,6
63,6,CA,3,608.9095,1,17,1,1000,192000,10,5,0,0,100,0,0,1,2,90,10,0,0,0,4,-99
63,6,CA,3,608.9095,20,6,7,20946,143184,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,20,1,7,40000,100433,-99,2,95,0,5,0,0,2,2,80,10,8,2,0,8,1
63,6,CA,3,608.9095,23,6,7,20946,111979,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,-99,15,8,31344,829629,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,13
63,6,CA,3,608.9095,20,4,3,20900,66800,8,2,100,0,0,0,0,3,5,40,0,0,60,0,8,1
63,6,CA,3,608.9095,12,5,7,11856,75761,7.2,1,0,0,0,100,0,2,2,70,30,0,0,0,1,9
63,6,CA,3,608.9095,23,2,8,35000,129369,7.3,2,90,0,0,10,0,2,3,10,80,10,0,0,8,10
63,6,CA,3,608.9095,16,7,4,9000,45000,5,1,0,0,0,100,0,1,2,90,10,0,0,0,6,6
63,6,CA,3,608.9095,1,17,2,8000,118000,7,1,0,0,0,100,0,1,2,100,0,0,0,0,1,3
63,6,CA,3,608.9095,1,4,2,12000,60000,12,5,0,0,100,0,0,1,5,0,0,0,70,30,4,-99
63,6,CA,3,608.9095,19,17,8,0,342242,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,17,2,5690,226398,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,19,4,8,26000,75000,3.9,1,0,0,0,100,0,2,3,0,100,0,0,0,6,5
63,6,CA,3,608.9095,1,2,2,4250,9326,-99,1,0,0,0,100,0,1,2,50,0,0,0,0,4,11
63,6,CA,3,608.9095,28,4,4,19006,130406,10.9,1,0,0,0,100,0,1,6,0,0,0,0,90,4,14
63,6,CA,3,608.9095,12,17,4,75,159306,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,8,-99
63,6,CA,3,608.9095,21,14,8,17463,238966,9,1,0,0,0,100,0,1,2,100,0,0,0,0,8,11
63,6,CA,3,608.9095,28,8,4,15864,152069,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,13
63,6,CA,3,608.9095,12,13,4,600,205095,9,1,0,0,0,100,0,1,2,80,20,0,0,0,4,6
63,6,CA,3,608.9095,19,17,7,1500,220000,15,1,0,0,0,100,0,2,1,5,0,0,0,0,4,3
63,6,CA,3,608.9095,27,17,4,12000,200000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,9
63,6,CA,3,608.9095,27,17,4,250,72120,19,1,0,0,0,100,0,1,4,0,0,100,0,0,4,6
63,6,CA,3,608.9095,23,16,2,15425,293045,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,23,15,8,11410,243845,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,4,2
63,6,CA,3,608.9095,25,2,8,30015,72479,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
63,6,CA,3,608.9095,23,4,4,22537,130596,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
63,6,CA,3,608.9095,20,17,7,15000,150000,7,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
63,6,CA,3,608.9095,20,4,4,38700,200000,8.5,3,0,100,0,0,0,2,2,99,1,0,0,0,4,9
63,6,CA,3,608.9095,16,7,6,18510,178352,9.9,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,15,15,5,10000,260401,13,1,0,0,20,80,0,2,2,75,25,0,0,0,4,14
63,6,CA,3,608.9095,12,16,9,10000,140654,8,1,0,0,0,100,0,2,2,99,1,0,0,0,4,6
63,6,CA,3,608.9095,12,17,1,10850,156119,13,2,50,0,0,50,0,2,2,80,20,0,0,0,1,12
63,6,CA,3,608.9095,23,11,5,30000,280000,9.5,1,0,0,0,100,0,2,2,80,20,0,0,0,9,9
63,6,CA,3,608.9095,6,9,7,8543,94433,3,1,0,0,0,100,0,1,3,0,100,0,0,0,6,9
63,6,CA,3,608.9095,12,10,3,15000,251500,8,1,0,0,0,100,0,1,2,100,0,0,0,0,4,9
63,6,CA,3,608.9095,23,5,10,10000,132552,20,1,0,0,0,100,0,2,2,100,0,0,0,0,24,7
63,6,CA,3,608.9095,3,5,3,12000,44000,20,5,0,0,100,0,0,1,2,99,1,0,0,0,6,-99
63,6,CA,3,608.9095,23,9,8,40000,316437,10.3,1,0,0,0,100,0,2,3,0,100,0,0,0,8,7
63,6,CA,3,608.9095,12,13,2,0,120000,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,16,17,4,1506,230808,7.1,1,0,0,0,100,0,2,1,5,0,0,0,0,6,4
63,6,CA,3,608.9095,27,6,4,12927,80264,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
63,6,CA,3,608.9095,12,14,3,1493,238966,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,27,13,6,19106,229823,6.7,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,12,4,8,11000,61017,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,6,6
63,6,CA,3,608.9095,11,17,7,1999,68000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,4,11
63,6,CA,3,608.9095,28,6,4,18800,944481,8,4,0,0,0,0,100,1,2,100,0,0,0,0,6,9
63,6,CA,3,608.9095,19,17,8,14404,322159,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,27,17,7,9635,249432,6.8,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,15,8,7,6735,49161,6,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
63,6,CA,3,608.9095,9,15,8,5000,39329,6,1,0,0,0,100,0,2,2,100,0,0,0,0,1,4
63,6,CA,3,608.9095,12,17,1,100,100000,10,1,0,0,0,98,2,2,2,100,0,0,0,0,1,7
63,6,CA,3,608.9095,15,17,8,6218,150000,14,1,0,0,0,100,0,1,2,100,0,0,0,0,6,5
63,6,CA,3,608.9095,16,17,3,7000,111000,11.5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,12,2,7,50000,120000,8,1,0,0,0,100,0,2,2,95,5,0,0,0,8,9
63,6,CA,3,608.9095,23,3,6,21237,206593,-99,2,100,0,0,0,0,-99,7,-99,-99,-99,-99,-99,5,1
63,6,CA,3,608.9095,15,1,4,6667,9708,6,1,0,0,0,100,0,1,2,100,0,0,0,0,1,5
63,6,CA,3,608.9095,11,17,7,3600,146854,5,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,11,17,7,5000,73146,-99,1,0,0,0,100,0,1,2,80,0,20,0,0,6,6
63,6,CA,3,608.9095,16,6,6,32850,194143,8,1,0,0,0,100,0,1,3,30,40,20,0,0,4,-99
63,6,CA,3,608.9095,12,17,5,3000,155200,12.9,1,0,0,0,100,0,2,2,100,0,0,0,0,4,7
63,6,CA,3,608.9095,16,4,2,20400,80842,12.4,1,0,0,0,100,0,1,2,90,10,0,0,0,4,6
63,6,CA,3,608.9095,28,17,4,10623,142324,14.1,1,0,0,0,100,0,1,2,50,10,10,10,20,6,9
63,6,CA,3,608.9095,1,17,2,12661,120900,18,5,0,0,100,0,0,2,4,0,0,100,0,0,1,-99
63,6,CA,3,608.9095,27,14,7,6000,122862,9,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,15,17,4,28000,1750000,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,6,6
63,6,CA,3,608.9095,12,17,7,500,800000,8,1,0,0,0,100,0,1,2,100,0,0,0,0,1,8
63,6,CA,3,608.9095,12,17,5,4852,1015902,12.7,1,0,0,0,100,0,1,2,100,0,0,0,0,4,7
63,6,CA,3,608.9095,12,15,3,3000,60000,12,1,0,0,0,100,0,1,2,60,0,0,0,0,4,11
63,6,CA,3,608.9095,16,2,3,13500,16880,9.2,1,0,0,0,100,0,1,2,99,0,1,0,0,1,5
63,6,CA,3,608.9095,12,17,4,100,61462,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,8,6
63,6,CA,3,608.9095,12,11,3,12000,210906,15,1,0,0,0,100,0,2,2,50,0,0,0,49,4,6
63,6,CA,3,608.9095,12,17,3,10000,200000,8,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,25,1,7,27590,35873,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,5,2
63,6,CA,3,608.9095,12,3,3,3900,70343,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,7
63,6,CA,3,608.9095,11,17,3,0,322734,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,12,13,7,8101,131668,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,14,1,10000,127000,-99,3,0,100,0,0,0,-99,7,-99,-99,-99,-99,-99,1,1
63,6,CA,3,608.9095,12,17,5,7656,22527,14,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,12,17,5,0,163060,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,3,-99
63,6,CA,3,608.9095,12,5,4,10000,60000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,12,17,9,5000,260000,5.9,1,0,0,0,100,0,2,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,-99,9,9,35000,580233,8,1,0,0,0,100,0,2,2,70,25,5,0,0,8,8
63,6,CA,3,608.9095,16,4,3,30000,138200,11,1,0,0,0,100,0,1,3,0,50,0,0,0,1,3
63,6,CA,3,608.9095,12,11,4,35000,195000,9,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
63,6,CA,3,608.9095,-99,4,12,52032,247141,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
63,6,CA,3,608.9095,11,5,9,1300,163972,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,11
63,6,CA,3,608.9095,-99,10,12,20000,900000,10,2,100,0,0,0,0,2,2,100,0,0,0,0,8,3
63,6,CA,3,608.9095,23,17,7,500,167000,0.9,1,0,0,0,100,0,2,2,100,0,0,0,0,4,-99
63,6,CA,3,608.9095,1,17,2,20000,125000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,23,8,7,60000,88000,10,3,0,100,0,0,0,1,5,0,0,0,100,0,6,1
63,6,CA,3,608.9095,12,10,4,8000,90000,15,1,0,0,0,100,0,1,2,100,0,0,0,0,18,11
63,6,CA,3,608.9095,12,13,8,7150,54674,8.6,1,0,0,0,100,0,1,2,100,0,0,0,0,1,7
63,6,CA,3,608.9095,15,13,2,4000,64157,11,1,0,0,0,100,0,1,2,100,0,0,0,0,3,5
63,6,CA,3,608.9095,23,1,4,20000,38649,15,1,0,0,5,95,0,1,2,60,30,7,3,0,9,12
63,6,CA,3,608.9095,27,13,6,6033,92547,5.1,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,23,14,8,4139,375325,10.5,1,0,0,0,100,0,2,5,0,0,0,100,0,4,12
63,6,CA,3,608.9095,16,1,3,27960,27960,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,12,17,2,7648,281962,14.1,1,0,0,0,100,0,1,3,0,100,0,0,0,1,6
63,6,CA,3,608.9095,15,13,1,15600,160238,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,23,17,5,0,179856,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,17,7,20305,342242,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
63,6,CA,3,608.9095,12,15,6,1000,76095,15,1,0,0,0,100,0,2,2,90,0,0,0,0,18,3
63,6,CA,3,608.9095,23,3,7,21588,83364,15,1,0,0,0,100,0,1,2,75,25,0,0,0,4,8
63,6,CA,3,608.9095,27,13,4,13887,259505,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,4,6,15780,148415,6,1,0,0,0,100,0,1,1,5,0,0,0,0,4,6
63,6,CA,3,608.9095,12,1,8,2000,2000,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,7
63,6,CA,3,608.9095,-99,7,13,65932,466792,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,6,9,7000,35000,15,2,100,0,0,0,0,1,2,100,0,0,0,0,6,5
63,6,CA,3,608.9095,12,14,1,3485,130000,12,1,0,0,0,100,0,1,2,75,0,0,0,0,6,5
63,6,CA,3,608.9095,12,8,3,26000,105000,10,1,0,0,0,100,0,1,2,50,50,0,0,0,1,6
63,6,CA,3,608.9095,23,5,8,18903,330275,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,11,17,7,12000,151552,4,1,0,0,0,100,0,2,2,100,0,0,0,0,6,3
63,6,CA,3,608.9095,1,17,3,100,156000,6.2,1,0,0,0,100,0,2,1,50,0,0,0,0,6,3
63,6,CA,3,608.9095,12,17,9,6768,342242,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,24,-99
63,6,CA,3,608.9095,20,8,4,30000,220000,8,2,100,0,0,0,0,2,2,75,20,5,0,0,8,1
63,6,CA,3,608.9095,16,17,2,0,186236,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,12,2,1,30015,65784,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,17,4,7938,128538,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,15,17,3,5273,63243,10,1,0,0,0,100,0,1,2,100,0,0,0,0,6,11
63,6,CA,3,608.9095,12,14,9,840,238966,10,1,0,0,0,100,0,1,2,100,0,0,0,0,8,3
63,6,CA,3,608.9095,23,14,4,5000,65000,15,1,0,0,0,100,0,1,2,100,0,0,0,0,6,14
63,6,CA,3,608.9095,15,2,4,34000,50000,-99,1,0,0,0,100,0,1,2,50,40,10,0,0,4,5
63,6,CA,3,608.9095,11,17,9,3500,283960,7,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,11,3,8,10032,19724,9,4,0,0,0,0,100,2,1,50,0,0,0,0,6,2
63,6,CA,3,608.9095,1,17,3,200,140907,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
63,6,CA,3,608.9095,12,17,1,2000,150000,12,1,0,0,0,100,0,2,2,100,0,0,0,0,1,11
63,6,CA,3,608.9095,27,4,4,25000,70000,6,1,0,0,0,100,0,1,2,100,0,0,0,0,1,9
63,6,CA,3,608.9095,12,17,1,16000,500000,11,1,0,0,5,95,0,2,2,99,1,0,0,0,4,6
63,6,CA,3,608.9095,11,13,4,1330,138660,8.1,4,0,0,0,0,100,1,2,100,0,0,0,0,4,9
63,6,CA,3,608.9095,12,4,4,7000,23833,14,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,23,2,5,30015,65784,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,4,4,31098,118995,11,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,4,6
63,6,CA,3,608.9095,12,12,1,22404,205746,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,18,7
63,6,CA,3,608.9095,4,17,2,13646,140395,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,3
63,6,CA,3,608.9095,12,12,5,12222,191470,9.6,1,0,0,0,100,0,2,3,0,100,0,0,0,4,8
63,6,CA,3,608.9095,12,17,4,0,322159,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,15,17,2,1000,130000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,3,11
63,6,CA,3,608.9095,21,8,8,70000,200000,-99,2,100,0,0,0,0,1,2,100,0,0,0,0,8,11
63,6,CA,3,608.9095,27,15,4,2000,45254,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,7
63,6,CA,3,608.9095,23,12,6,36834,289746,7.4,1,0,0,0,100,0,1,2,100,0,0,0,0,8,8
63,6,CA,3,608.9095,12,11,2,22733,125000,15,1,0,0,0,100,0,1,3,0,100,0,0,0,18,9
63,6,CA,3,608.9095,23,14,7,1000,132049,2,1,0,0,0,100,0,1,2,100,0,0,0,0,6,9
63,6,CA,3,608.9095,27,12,7,13456,147898,8.3,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,23,10,7,40000,350000,7,2,100,0,0,0,0,-99,2,60,30,5,0,0,24,1
63,6,CA,3,608.9095,27,10,3,1000,170000,12,1,0,0,0,100,0,1,2,80,0,20,0,0,4,6
63,6,CA,3,608.9095,23,5,8,18903,113019,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,4,2
63,6,CA,3,608.9095,20,1,9,17000,35000,9,2,100,0,0,0,0,2,2,75,25,0,0,0,8,1
63,6,CA,3,608.9095,23,3,7,40000,190000,10.1,1,0,0,0,100,0,2,3,0,40,40,20,0,5,3
63,6,CA,3,608.9095,12,4,5,13702,57185,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,15,17,7,0,163060,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,12,13,3,11944,217000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,18,6
63,6,CA,3,608.9095,1,4,2,10000,38799,26,1,0,0,0,100,0,2,2,98,0,0,0,2,4,5
63,6,CA,3,608.9095,23,13,2,13887,259505,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,12,17,2,25000,140000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,15,9,3,18000,165081,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,1,6
63,6,CA,3,608.9095,12,16,6,500,185002,8,1,0,0,0,100,0,2,2,90,0,0,0,0,4,3
63,6,CA,3,608.9095,27,17,3,18200,385155,5.8,1,0,0,0,100,0,1,2,100,0,0,0,0,1,14
63,6,CA,3,608.9095,12,17,4,2000,300000,9,1,0,0,0,100,0,2,3,0,100,0,0,0,1,7
63,6,CA,3,608.9095,12,17,4,0,200201,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,25,1,8,14913,29827,-99,1,0,0,0,100,0,1,3,0,100,0,0,0,8,8
63,6,CA,3,608.9095,25,12,4,25000,267750,8.1,1,0,0,0,100,0,1,2,100,0,0,0,0,8,-99
63,6,CA,3,608.9095,12,17,2,0,1634822,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,11,8,12000,166883,10,1,0,0,0,100,0,1,2,100,0,0,0,0,6,11
63,6,CA,3,608.9095,27,5,4,10059,62527,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
63,6,CA,3,608.9095,16,10,7,1500,133000,19,1,0,0,15,85,0,2,6,0,0,0,0,100,18,14
63,6,CA,3,608.9095,15,1,8,8166,11284,4.8,1,0,0,0,100,0,1,2,100,0,0,0,0,5,5
63,6,CA,3,608.9095,15,9,3,15000,110000,9,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,27,17,7,0,342242,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,11,17,6,100,46900,10,1,0,0,0,100,0,2,3,0,100,0,0,0,1,-99
63,6,CA,3,608.9095,15,3,4,21237,70343,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,1,-99
63,6,CA,3,608.9095,16,12,1,10000,67000,20,1,0,0,0,100,0,2,2,100,0,0,0,0,18,11
63,6,CA,3,608.9095,15,16,4,12569,174952,5,1,0,0,0,100,0,2,2,100,0,0,0,0,4,5
63,6,CA,3,608.9095,15,6,4,1087,43502,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,7
63,6,CA,3,608.9095,12,17,5,30000,374261,14,1,0,0,0,100,0,2,2,100,0,0,0,0,18,8
63,6,CA,3,608.9095,12,13,1,2000,259505,5,1,0,0,0,100,0,2,2,50,50,0,0,0,4,6
63,6,CA,3,608.9095,16,17,4,500,322159,8,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,15,17,4,785,40097,4,1,0,0,0,100,0,2,3,0,90,0,0,0,4,6
63,6,CA,3,608.9095,23,15,7,10459,243845,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,12,17,2,250,167854,12,1,0,0,0,100,0,1,2,100,0,0,0,0,4,11
63,6,CA,3,608.9095,12,2,7,12000,31000,8.9,4,0,0,0,0,100,2,2,50,50,0,0,0,8,2
63,6,CA,3,608.9095,23,17,6,16593,360446,6.9,2,100,0,0,0,0,2,2,90,10,0,0,0,8,1
63,6,CA,3,608.9095,15,1,4,7863,14008,6,1,0,0,0,100,0,1,2,100,0,0,0,0,1,5
63,6,CA,3,608.9095,1,17,2,50000,215032,-99,1,0,0,0,100,0,2,4,10,20,60,5,5,1,6
63,6,CA,3,608.9095,15,5,7,23558,94671,7.3,1,0,0,0,100,0,1,2,100,0,0,0,0,8,5
63,6,CA,3,608.9095,12,15,2,16000,161888,14,1,0,0,0,100,0,2,2,100,0,0,0,0,15,11
63,6,CA,3,608.9095,12,2,4,9000,95800,10,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
63,6,CA,3,608.9095,23,2,7,18000,22900,8,1,0,0,0,100,0,1,2,100,0,0,0,0,8,13
63,6,CA,3,608.9095,19,13,8,290,185355,8.5,1,0,0,0,100,0,2,2,95,0,0,0,0,8,3
