stratum,psu,inctot,age,sex,race,hispanic,marstat,ownershg,yrsusa,school,educrec,labforce,classwk,vetstat
9,81,13595,70,1,1,0,1,1,0,1,8,1,0,1
9,81,8770,83,1,1,0,1,0,0,1,3,1,0,2
9,81,2975,73,1,1,0,1,2,0,1,5,1,0,1
9,81,4410,83,1,1,0,4,1,0,1,3,1,0,1
9,81,10095,69,1,1,0,1,2,0,1,3,1,0,1
9,81,5770,66,1,1,0,4,2,0,1,4,1,0,1
9,81,4005,74,1,1,0,5,0,0,1,9,1,28,1
9,81,0,71,1,1,0,5,0,0,1,7,1,0,1
9,81,4005,67,1,1,0,4,1,0,1,7,2,13,2
9,81,13155,23,2,1,0,3,1,0,2,6,2,22,1
9,81,8965,20,2,1,0,5,2,0,1,8,2,22,1
9,81,2505,21,2,1,0,5,1,0,1,7,1,0,1
9,81,4505,21,2,1,0,5,2,0,1,6,2,22,1
9,81,0,22,2,1,0,1,1,0,1,7,2,22,1
9,81,12470,21,2,1,0,5,2,0,1,7,2,22,1
9,81,9505,23,2,1,0,1,2,0,1,8,2,28,1
9,81,4770,23,2,1,0,5,2,0,1,9,2,22,1
9,81,9605,23,2,1,0,1,2,0,2,7,2,22,1
9,81,4705,21,2,1,0,5,1,0,2,8,2,22,1
9,81,2805,20,2,1,0,5,1,0,2,8,1,22,1
9,81,1055,18,2,1,0,5,1,0,2,6,2,22,1
9,81,9505,24,2,1,0,2,1,0,1,9,2,22,1
9,81,565,18,2,2,0,5,2,0,2,7,1,22,1
9,81,0,23,2,1,0,1,2,0,1,8,2,22,1
9,81,3950,24,2,1,0,5,1,0,1,7,2,22,1
9,81,645,17,2,1,0,5,1,0,2,6,2,22,1
9,81,405,17,2,1,0,5,1,0,2,6,2,22,1
9,81,4335,21,2,1,1,5,1,0,1,4,2,22,1
9,81,0,17,2,1,0,5,1,0,2,5,1,0,1
9,81,4910,21,2,1,0,5,1,0,2,8,2,28,1
9,81,0,15,2,1,0,5,1,0,2,3,0,0,0
9,81,0,16,2,1,0,5,1,0,2,4,1,0,1
9,81,1505,18,2,1,0,5,2,0,1,7,2,22,1
9,81,5825,22,2,1,0,5,1,0,1,9,2,22,1
9,81,7005,21,2,1,0,1,1,0,1,7,2,27,1
9,81,3075,21,2,2,0,5,2,0,1,4,1,0,1
9,81,3005,18,2,1,0,5,1,0,1,7,2,22,1
9,81,2505,21,2,1,0,5,2,0,2,8,2,27,1
9,81,15,19,2,1,0,5,1,0,2,6,1,0,1
9,81,0,17,2,1,0,5,1,0,2,6,1,0,1
9,81,4760,18,2,1,0,5,0,0,2,7,1,22,1
9,81,7205,24,2,1,0,2,2,0,1,7,2,22,1
9,81,7605,19,2,1,0,5,1,0,1,7,2,22,1
9,81,285,17,2,2,0,5,2,0,2,5,2,22,1
9,81,1505,17,2,1,0,5,1,0,2,5,2,22,1
9,81,8155,19,2,1,0,5,2,0,1,7,2,22,1
9,81,875,18,2,1,0,5,1,0,2,6,1,22,1
9,81,0,18,2,1,0,5,0,0,2,7,1,27,1
9,81,0,15,2,1,0,5,1,0,2,3,0,0,0
9,81,1555,21,2,2,0,5,2,0,1,7,2,0,1
9,81,2505,19,2,1,0,5,1,0,2,8,1,28,1
9,81,0,19,2,2,0,5,2,0,2,8,1,28,1
9,81,0,15,2,1,0,5,2,0,2,4,0,0,0
9,81,0,19,2,2,0,5,2,0,2,7,1,0,1
9,81,9005,22,2,2,0,1,2,0,1,6,2,27,1
9,81,9005,23,2,2,0,5,2,0,1,6,2,28,1
9,81,105,16,2,1,0,5,1,0,2,4,1,22,1
9,81,2165,20,2,2,0,5,2,0,1,3,1,0,1
9,81,8005,20,2,1,0,5,2,0,1,7,2,22,1
9,81,3805,21,2,2,0,5,1,0,1,8,2,13,1
9,81,6005,23,2,2,0,5,2,0,1,7,1,22,1
9,81,0,16,2,2,0,5,2,0,2,4,1,28,1
9,81,8110,20,2,2,0,5,1,0,1,8,2,22,1
9,81,8005,21,2,1,1,1,1,0,1,7,2,22,1
9,81,0,15,2,1,0,5,2,0,2,5,0,0,0
9,81,0,24,2,1,0,1,1,0,1,8,1,22,1
9,81,12950,23,2,1,0,5,2,0,1,7,2,22,1
9,81,0,15,2,1,0,5,1,0,2,3,0,0,0
9,81,4160,21,2,1,0,5,1,0,2,7,2,28,1
9,81,3605,22,2,1,0,5,1,0,1,6,1,0,1
9,81,2005,19,2,1,0,5,1,0,1,7,2,22,1
9,81,8905,24,2,1,0,5,2,0,1,7,2,28,1
9,81,7255,23,2,1,0,1,1,0,1,6,2,22,1
9,81,405,20,2,1,0,5,0,0,2,8,1,22,1
9,81,14005,27,2,4,0,5,1,0,2,9,2,25,1
9,81,4505,25,2,4,1,1,1,0,1,7,2,22,1
9,81,14510,31,2,1,0,1,1,0,1,9,2,28,2
9,81,12005,32,2,1,0,1,1,0,1,9,2,28,1
9,81,19290,30,2,1,0,3,2,0,2,7,2,22,1
9,81,12005,33,2,2,0,1,2,0,1,5,2,22,1
9,81,12005,33,2,1,0,5,1,0,1,7,2,25,1
9,81,4985,26,2,1,0,1,2,0,2,8,2,22,1
9,81,0,33,2,1,0,1,1,0,1,9,1,0,1
9,81,7910,32,2,1,0,3,1,0,1,7,1,22,1
9,81,2285,30,2,1,0,1,1,0,1,9,2,27,1
9,81,7890,26,2,1,0,1,2,0,1,9,2,22,1
9,81,2560,26,2,1,0,3,2,0,1,6,2,13,1
9,81,8505,34,2,1,0,1,1,0,1,3,2,22,1
9,81,13040,32,2,1,0,1,1,0,1,9,2,22,1
9,81,1905,27,2,1,0,1,1,0,1,7,1,22,1
9,81,3010,26,2,1,0,1,2,0,1,8,2,22,1
9,81,0,30,2,1,0,1,2,0,1,9,2,22,1
9,81,10405,31,2,1,0,2,1,0,1,7,1,0,1
9,81,15005,25,2,1,0,1,1,0,1,7,2,22,1
9,81,4050,26,2,1,0,1,2,0,1,9,2,28,1
9,81,0,33,2,1,0,1,1,0,1,7,1,0,1
9,81,14060,26,2,1,0,1,1,0,1,9,2,22,1
9,81,0,31,2,1,0,1,1,0,1,7,1,0,1
9,81,0,26,2,1,0,1,1,0,1,6,1,22,1
9,81,10890,30,2,1,0,1,2,0,1,7,2,27,1
9,81,0,33,2,1,0,1,1,0,1,9,1,0,1
9,81,0,29,2,1,0,1,1,0,1,7,1,0,1
9,81,85,28,2,1,0,1,1,0,1,9,1,27,1
9,81,8490,29,2,2,0,5,2,0,1,8,2,22,1
9,81,4845,25,2,1,0,1,1,0,1,8,2,22,1
9,81,12505,30,2,1,0,1,1,0,1,9,2,28,1
9,81,0,34,2,1,0,1,1,0,1,7,1,0,1
9,81,0,32,2,1,1,1,2,0,1,9,1,0,1
9,81,8005,26,2,1,0,5,1,0,1,8,2,22,1
9,81,5605,28,2,2,0,5,2,0,1,5,1,0,1
9,81,9205,30,2,1,0,1,1,0,1,7,2,22,1
9,81,37095,28,2,1,0,1,1,0,1,9,2,22,1
9,81,11005,27,2,2,0,5,1,0,1,7,2,27,1
9,81,5770,32,2,1,0,1,1,0,1,7,2,22,1
9,81,7125,29,2,1,0,3,2,0,1,9,2,28,1
9,81,18010,32,2,1,0,3,2,0,1,8,1,22,1
9,81,7805,28,2,1,0,1,2,0,1,9,2,22,1
9,81,13700,34,2,1,0,1,1,0,1,9,2,25,1
9,81,525,27,2,2,0,1,2,0,1,9,1,22,1
9,81,14760,30,2,1,0,1,2,0,1,9,2,27,1
9,81,0,25,2,1,0,1,1,0,1,7,1,0,1
9,81,0,34,2,1,0,1,1,0,1,2,2,22,1
9,81,9975,27,2,1,0,3,1,0,2,6,1,25,2
9,81,14005,28,2,1,0,5,1,0,1,9,2,22,1
9,81,95,36,2,1,0,1,1,0,1,7,1,22,1
9,81,1245,36,2,1,0,1,1,0,1,8,2,22,1
9,81,19505,38,2,1,0,3,2,0,1,7,2,22,1
9,81,7740,44,2,1,0,1,1,0,1,9,2,22,1
9,81,4805,42,2,1,0,5,1,0,1,7,1,0,2
9,81,9270,42,2,1,0,1,1,0,1,9,2,14,1
9,81,0,48,2,1,0,1,1,0,1,7,1,0,1
9,81,0,49,2,1,0,1,1,0,1,4,1,0,1
9,81,605,37,2,1,0,3,1,0,1,7,2,22,1
9,81,9365,45,2,1,0,1,1,0,2,9,1,27,2
9,81,15,44,2,1,0,1,1,0,1,7,1,0,1
9,81,0,41,2,1,0,1,1,0,2,9,1,22,1
9,81,1705,46,2,1,0,1,1,0,1,8,2,13,1
9,81,3005,49,2,1,0,1,1,0,1,9,1,0,1
9,81,15260,36,2,1,0,5,2,0,1,7,2,22,1
9,81,13575,35,2,1,0,3,1,0,1,9,2,28,1
9,81,5260,49,2,1,0,1,1,0,1,7,2,22,1
9,81,12005,35,2,1,0,1,1,0,1,7,2,22,1
9,81,905,46,2,1,0,1,1,0,1,8,1,0,1
9,81,14005,35,2,1,0,1,1,0,1,9,2,28,1
9,81,6505,38,2,2,0,1,1,0,1,5,2,22,1
9,81,3065,47,2,2,0,2,1,0,1,7,1,0,1
9,81,9825,41,2,1,0,2,1,0,1,7,2,22,1
9,81,9005,40,2,1,0,1,1,0,1,6,2,22,1
9,81,2405,41,2,1,0,1,2,0,1,3,1,0,1
9,81,27340,35,2,1,0,1,1,0,1,9,2,27,1
9,81,2235,35,2,1,0,1,1,0,1,7,1,0,1
9,81,4660,38,2,1,0,1,1,0,1,7,2,13,1
9,81,4705,49,2,1,0,3,1,0,1,7,1,22,1
9,81,11630,48,2,2,0,1,1,0,1,7,2,28,1
9,81,25210,35,2,2,0,5,2,0,1,7,2,25,1
9,81,4310,42,2,1,0,1,2,0,1,7,2,22,1
9,81,0,36,2,1,0,1,1,0,1,7,1,0,1
9,81,0,49,2,1,0,1,2,0,1,9,1,0,1
9,81,17015,37,2,1,0,1,1,0,1,7,2,22,1
9,81,8005,43,2,2,0,4,2,0,1,5,1,0,1
9,81,6005,40,2,2,0,1,2,0,1,6,2,22,1
9,81,13005,42,2,2,0,1,1,0,1,7,2,22,1
9,81,3090,48,2,1,0,1,2,0,1,4,2,22,1
9,81,8355,39,2,1,0,1,1,0,1,7,2,22,1
9,81,255,36,2,1,0,1,1,0,1,9,1,0,1
9,81,0,43,2,1,0,1,1,0,1,7,1,22,1
9,81,455,47,2,1,0,1,1,0,1,7,1,0,1
9,81,6305,46,2,1,0,1,1,0,1,7,2,22,1
9,81,0,42,2,1,0,1,1,0,1,7,1,0,1
9,81,14210,45,2,1,0,2,1,0,1,7,2,22,1
9,81,19205,37,2,1,0,5,1,0,2,8,2,28,1
9,81,55,35,2,1,0,1,1,0,1,8,1,0,1
9,81,11005,35,2,1,0,1,2,0,1,7,2,22,1
9,81,10005,45,2,1,0,1,1,0,1,7,2,22,1
9,81,425,36,2,1,0,1,1,0,1,9,1,0,1
9,81,8235,60,2,1,0,3,2,0,1,7,2,22,1
9,81,0,54,2,1,0,1,1,0,1,3,1,0,1
9,81,2005,51,2,1,0,1,1,0,1,8,1,28,1
9,81,0,59,2,1,0,4,1,0,1,7,1,22,1
9,81,0,59,2,1,0,1,1,0,1,7,1,0,2
9,81,1310,50,2,1,0,1,1,0,1,8,2,28,1
9,81,2745,56,2,1,0,5,0,0,1,7,1,0,1
9,81,5460,55,2,1,0,5,1,0,1,9,2,22,1
9,81,1005,62,2,1,0,1,1,0,1,7,1,22,1
9,81,1205,59,2,1,0,1,1,0,1,8,1,22,1
9,81,21005,52,2,1,0,1,1,0,1,9,2,22,1
9,81,12005,60,2,1,0,3,2,0,1,5,1,0,1
9,81,1810,54,2,1,0,5,1,0,1,8,1,0,1
9,81,11825,51,2,1,0,1,1,0,1,8,2,22,1
9,81,0,53,2,1,0,1,1,0,1,3,1,0,1
9,81,3205,53,2,1,0,1,1,0,1,7,2,22,1
9,81,3720,60,2,1,0,1,1,0,1,7,1,22,1
9,81,10555,58,2,1,0,1,0,0,1,9,1,0,2
9,81,0,62,2,1,0,1,1,0,1,7,1,0,1
9,81,13285,55,2,1,0,3,1,0,1,7,2,25,1
9,81,16005,59,2,1,0,1,1,0,1,7,2,22,1
9,81,8020,55,2,1,0,1,1,0,1,6,2,22,1
9,81,25030,63,2,1,0,1,1,0,1,9,2,22,1
9,81,765,64,2,1,0,1,1,0,1,6,1,0,1
9,81,0,58,2,1,0,1,1,0,1,5,1,0,1
9,81,17190,55,2,1,0,5,2,0,1,7,2,22,1
9,81,75,58,2,1,0,1,1,0,1,8,1,22,1
9,81,2005,59,2,3,0,2,2,0,1,3,1,0,1
9,81,3125,54,2,1,0,1,1,0,1,5,2,22,1
9,81,4005,55,2,1,0,1,2,0,1,9,2,13,1
9,81,8505,64,2,1,0,5,2,0,1,7,2,22,1
9,81,7315,59,2,1,0,1,1,0,1,7,2,22,1
9,81,0,57,2,1,0,1,1,0,1,5,1,0,1
9,81,0,57,2,1,0,1,1,0,1,4,2,0,1
9,81,2285,63,2,1,0,1,2,0,1,7,1,0,1
9,81,22175,62,2,2,0,5,2,0,1,8,2,25,2
9,81,4115,60,2,1,0,4,1,0,1,7,1,22,1
9,81,25130,53,2,1,0,3,1,0,1,9,2,22,1
9,81,19010,57,2,1,0,5,2,0,1,7,2,22,1
9,81,0,62,2,1,0,1,1,0,1,6,1,0,1
9,81,7990,55,2,1,0,2,1,0,1,8,1,0,1
9,81,0,63,2,1,0,1,1,0,1,7,1,0,1
9,81,3800,56,2,1,0,4,2,0,1,7,2,22,1
9,81,3005,71,2,1,0,1,2,0,1,3,1,0,1
9,81,5510,72,2,1,0,4,1,0,1,7,1,0,1
9,81,2185,67,2,1,0,1,2,0,1,3,1,0,1
9,81,2665,75,2,1,0,1,1,0,1,3,1,0,1
9,81,3005,70,2,1,0,4,1,0,1,7,1,0,1
9,81,4160,67,2,1,0,1,1,0,1,7,1,0,1
9,81,13575,70,2,1,0,1,2,0,1,7,1,22,1
9,81,0,77,2,1,0,1,2,0,1,5,1,0,1
9,81,9635,68,2,1,0,1,1,0,1,8,1,27,1
9,81,7610,67,2,1,0,4,1,0,1,3,1,0,1
9,81,6010,66,2,1,0,2,2,0,1,7,1,22,1
9,81,6550,70,2,1,0,4,1,0,1,3,1,22,1
9,81,4430,75,2,1,0,4,1,0,1,5,1,0,1
9,81,6670,72,2,1,0,4,1,0,1,4,1,0,1
9,81,4250,67,2,1,0,1,1,0,1,7,1,0,1
9,81,3400,65,2,1,0,4,2,0,1,3,1,0,1
9,81,6945,74,2,1,0,4,1,0,1,7,2,28,1
9,81,1705,74,2,1,0,5,0,0,1,9,1,0,1
9,81,1910,77,2,1,0,4,1,0,1,3,1,22,1
9,81,3605,65,2,1,0,4,2,0,1,3,1,0,1
9,81,3625,67,2,1,0,4,1,0,1,7,1,0,1
9,81,2010,66,2,1,0,4,1,0,1,3,1,22,1
9,81,3725,81,2,1,0,4,2,0,1,3,1,0,1
9,81,6635,76,2,1,0,1,1,0,1,3,2,22,1
9,81,1685,67,2,1,0,1,1,0,1,3,1,0,1
9,81,4270,80,2,1,0,3,1,0,1,6,1,0,1
9,81,8800,68,2,1,0,5,0,0,1,9,1,28,1
9,81,1645,87,2,1,0,4,0,0,1,2,1,0,1
9,81,4005,72,2,1,0,4,2,0,1,3,1,0,1
9,81,4005,75,2,1,0,4,2,0,1,3,1,0,1
9,81,12005,67,2,2,0,2,2,0,1,4,1,22,1
9,81,17005,88,2,1,0,5,2,0,1,7,1,0,1
9,81,2660,77,2,1,0,4,1,0,1,2,1,0,1
9,81,9815,80,2,1,0,4,2,0,1,4,1,0,1
9,81,5910,67,2,1,0,4,2,0,1,5,1,22,1
9,81,2065,87,2,1,0,4,0,0,1,3,1,0,1
9,81,4930,69,2,1,0,4,1,0,1,7,1,0,1
9,81,6360,71,2,1,0,4,2,0,1,3,2,22,1
9,81,3565,74,2,1,0,5,1,0,1,9,2,13,2
9,82,3505,19,1,1,0,5,0,0,1,7,2,25,0
9,82,0,17,1,1,0,5,1,0,2,6,1,0,1
9,82,7005,22,1,1,0,5,2,0,1,7,2,22,1
9,82,25,18,1,1,0,5,1,0,2,6,1,0,1
9,82,260,24,1,1,0,5,2,0,2,8,2,22,2
9,82,0,15,1,2,0,5,2,0,2,4,0,0,0
9,82,2880,18,1,1,0,5,0,0,2,7,1,22,1
9,82,1935,19,1,3,0,5,0,0,1,6,2,25,0
9,82,14010,24,1,1,0,1,2,0,1,8,2,25,1
9,82,0,16,1,1,0,5,1,0,2,5,1,0,1
9,82,4530,23,1,1,0,5,1,0,1,7,2,22,1
9,82,4605,18,1,1,0,5,1,0,1,7,2,22,1
9,82,3005,16,1,2,0,5,1,0,2,4,1,0,1
9,82,0,15,1,2,0,5,2,0,2,3,0,0,0
9,82,0,15,1,2,0,5,2,0,2,4,0,0,0
9,82,21310,24,1,1,0,1,1,0,1,9,2,22,1
9,82,4255,18,1,1,0,5,1,0,2,6,2,22,1
9,82,4460,17,1,1,0,5,1,0,2,6,1,22,1
9,82,605,17,1,1,0,5,1,0,2,6,1,22,1
9,82,0,17,1,1,0,5,1,0,2,4,1,0,1
9,82,510,18,1,1,0,5,1,0,2,6,1,22,1
9,82,0,16,1,1,0,1,1,0,2,5,1,0,1
9,82,0,23,1,1,0,5,0,0,2,8,1,0,1
9,82,5005,23,1,1,0,5,2,0,1,5,2,22,1
9,82,0,15,1,1,0,5,1,0,2,4,0,0,0
9,82,6605,21,1,1,0,5,1,0,1,7,2,22,1
9,82,7005,24,1,1,0,1,2,0,1,7,2,22,2
9,82,0,16,1,1,0,5,1,0,2,4,1,0,1
9,82,0,15,1,2,0,5,2,0,2,3,0,0,0
9,82,3365,18,1,1,0,5,1,0,2,6,2,22,1
9,82,53965,21,1,1,0,5,1,0,1,7,2,22,1
9,82,0,20,1,1,0,5,2,0,1,7,2,29,1
9,82,6905,22,1,1,0,5,1,0,1,7,2,22,1
9,82,3065,18,1,1,0,5,1,0,2,5,2,22,1
9,82,0,15,1,1,0,5,0,0,2,3,0,0,0
9,82,8775,23,1,2,0,5,1,0,2,7,2,22,1
9,82,0,15,1,3,0,5,2,0,2,3,0,0,0
9,82,425,22,1,1,0,5,2,0,1,8,2,22,1
9,82,0,18,1,1,0,5,2,0,2,8,1,0,1
9,82,0,16,1,1,0,5,2,0,2,6,1,0,1
9,82,5710,23,1,1,0,5,2,0,1,7,2,22,1
9,82,415,16,1,1,0,5,1,0,2,5,1,22,1
9,82,4805,21,1,1,0,5,2,0,2,8,2,22,1
9,82,0,21,1,2,0,5,2,0,1,7,1,0,1
9,82,205,15,1,1,0,5,1,0,2,4,0,0,0
9,82,0,21,1,2,0,5,1,0,1,7,1,22,1
9,82,805,17,1,1,0,5,1,0,2,6,2,22,1
9,82,0,16,1,1,0,5,1,0,2,4,1,0,1
9,82,0,16,1,1,0,5,1,0,2,4,1,0,1
9,82,0,15,1,1,0,5,1,0,2,4,0,0,0
9,82,0,20,1,2,0,5,2,0,1,7,1,0,1
9,82,15060,24,1,1,0,1,2,0,2,9,2,22,1
9,82,1285,17,1,1,0,5,1,0,2,6,1,22,1
9,82,0,18,1,1,0,5,1,0,2,6,1,0,1
9,82,405,17,1,1,0,5,1,0,2,6,1,22,1
9,82,3005,21,1,1,0,5,1,0,1,8,2,22,1
9,82,1205,21,1,1,0,5,1,0,2,8,1,28,1
9,82,1005,22,1,1,0,5,2,0,1,7,2,22,1
9,82,30005,17,1,1,0,5,1,0,2,5,1,0,1
9,82,3575,19,1,1,0,5,0,0,1,7,2,25,0
9,82,13005,24,1,1,0,5,2,0,2,9,1,22,1
9,82,6070,21,1,1,0,5,0,0,2,8,1,22,1
9,82,37060,30,1,1,0,1,2,0,1,8,2,22,1
9,82,3205,33,1,1,0,5,2,0,2,9,2,13,1
9,82,7505,33,1,1,0,1,2,0,1,7,2,22,2
9,82,14005,25,1,1,0,5,1,0,1,9,2,22,1
9,82,26040,31,1,1,0,5,1,0,1,8,2,25,2
9,82,2705,31,1,1,0,5,2,0,1,8,2,22,2
9,82,6600,31,1,1,0,3,2,0,1,9,2,22,1
9,82,4640,30,1,1,0,5,1,0,1,9,2,22,2
9,82,2005,29,1,1,0,3,1,0,1,5,2,22,1
9,82,18205,25,1,1,0,5,1,0,1,7,2,22,1
9,82,12005,32,1,1,0,5,2,0,1,9,2,22,1
9,82,16005,30,1,1,0,1,1,0,2,9,2,22,1
9,82,24400,34,1,1,0,1,1,0,1,9,2,22,1
9,82,620,26,1,1,0,5,1,0,2,8,2,22,1
9,82,5910,33,1,2,0,5,2,0,1,7,2,13,2
9,82,20100,34,1,1,0,1,1,0,1,7,2,13,1
9,82,17005,27,1,1,0,1,1,0,1,9,2,28,1
9,82,14145,30,1,1,0,1,1,0,1,9,2,27,1
9,82,20005,27,1,1,0,5,1,0,1,9,2,22,1
9,82,9210,25,1,1,0,3,1,0,1,7,2,13,1
9,82,6205,25,1,1,0,5,2,0,1,8,2,22,1
9,82,18205,30,1,1,0,1,2,0,1,8,2,27,1
9,82,26525,31,1,1,0,1,1,0,2,8,2,22,1
9,82,18330,28,1,1,0,1,1,0,1,7,2,25,1
9,82,4560,25,1,1,0,1,2,0,1,6,1,22,1
9,82,14310,25,1,1,0,5,1,0,1,7,2,28,1
9,82,9885,32,1,1,0,5,1,0,1,1,2,22,2
9,82,13410,29,1,1,0,1,1,0,1,7,2,22,2
9,82,12905,31,1,1,0,1,1,0,1,7,2,28,1
9,82,20005,30,1,1,0,1,1,0,1,8,2,22,1
9,82,2220,25,1,1,0,5,1,0,1,7,2,22,2
9,82,6190,25,1,1,0,3,1,0,1,7,2,25,2
9,82,525,27,1,2,0,1,2,0,2,8,2,25,1
9,82,5005,26,1,1,0,1,2,0,1,7,2,25,1
9,82,10005,31,1,1,0,1,2,0,1,7,2,14,1
9,82,20410,26,1,1,0,1,2,0,1,8,2,22,2
9,82,22670,28,1,1,0,1,2,0,1,9,2,22,1
9,82,3850,28,1,1,0,5,2,0,1,9,2,22,1
9,82,0,27,1,4,0,1,2,0,1,8,2,22,1
9,82,24010,28,1,1,0,1,1,0,1,7,2,22,1
9,82,17705,31,1,1,0,1,1,0,1,9,2,28,1
9,82,17310,25,1,1,0,1,1,0,1,8,2,22,1
9,82,4205,34,1,1,0,5,1,0,1,9,2,13,1
9,82,20420,28,1,1,0,1,1,0,2,9,2,22,2
9,82,3255,26,1,2,0,5,0,0,1,7,1,0,1
9,82,15010,28,1,1,0,1,1,0,1,9,2,13,1
9,82,25310,33,1,1,0,1,1,0,1,9,2,28,1
9,82,15695,31,1,1,0,1,2,0,1,7,2,22,2
9,82,9005,31,1,2,0,1,1,0,1,7,2,27,1
9,82,12295,34,1,1,0,1,1,0,1,9,2,13,1
9,82,34010,31,1,1,0,1,1,0,1,9,2,22,2
9,82,15005,37,1,1,0,1,2,0,1,7,2,13,2
9,82,75000,46,1,1,0,1,1,0,1,9,2,22,2
9,82,3905,41,1,1,0,2,1,0,1,6,2,22,1
9,82,20005,39,1,1,0,1,1,0,1,7,2,22,1
9,82,28005,49,1,1,0,1,1,0,1,8,2,22,2
9,82,30060,36,1,1,0,1,1,0,1,9,2,22,2
9,82,12455,42,1,1,0,1,1,0,1,7,2,22,2
9,82,22005,47,1,1,0,1,1,0,1,7,2,22,2
9,82,5360,40,1,1,0,1,1,0,1,9,2,22,2
9,82,22005,38,1,1,0,1,2,0,1,7,2,22,1
9,82,46210,45,1,1,0,1,1,0,1,9,2,22,1
9,82,29110,36,1,1,0,1,1,0,1,9,2,13,2
9,82,32005,47,1,1,0,1,1,0,1,9,2,27,2
9,82,3865,37,1,1,0,5,1,0,1,9,2,27,1
9,82,35005,41,1,1,0,1,1,0,1,8,2,14,2
9,82,5750,46,1,1,0,2,2,0,1,7,2,13,1
9,82,33310,48,1,1,0,1,1,0,1,9,2,25,2
9,82,14210,47,1,1,0,1,1,0,1,9,2,14,2
9,82,4595,45,1,1,0,1,1,0,1,7,2,22,1
9,82,18005,46,1,1,0,1,1,0,1,4,2,22,1
9,82,17165,35,1,1,0,1,1,0,1,8,2,28,1
9,82,16395,35,1,1,0,1,1,0,1,7,2,22,1
9,82,16460,44,1,1,0,1,1,0,1,7,2,27,2
9,82,8005,36,1,1,0,1,2,0,1,5,2,22,2
9,82,12010,48,1,1,0,1,1,0,1,5,2,22,2
9,82,15020,37,1,1,0,1,1,0,1,8,2,22,1
9,82,8015,37,1,1,0,1,2,0,1,3,2,22,1
9,82,5005,40,1,1,0,5,1,0,1,9,2,13,1
9,82,70510,35,1,1,0,1,1,0,1,9,2,13,1
9,82,42950,41,1,1,0,1,1,0,2,9,2,22,1
9,82,50110,35,1,1,0,2,2,0,1,9,2,13,1
9,82,16125,44,1,1,0,3,1,0,1,7,2,22,1
9,82,25005,42,1,1,0,1,1,0,1,7,2,22,2
9,82,16505,37,1,1,0,1,1,0,1,6,2,22,1
9,82,29110,46,1,1,0,1,1,0,1,9,2,28,2
9,82,8005,42,1,1,0,2,2,0,1,3,2,28,1
9,82,2445,45,1,1,0,1,2,0,1,7,2,22,1
9,82,62505,46,1,1,0,1,2,0,1,9,2,13,1
9,82,41310,38,1,1,0,3,1,0,1,9,2,22,1
9,82,2885,38,1,1,0,5,2,0,2,9,1,0,2
9,82,13005,39,1,1,1,1,2,0,1,5,2,22,2
9,82,25005,41,1,1,0,1,1,0,1,8,2,22,2
9,82,21410,37,1,1,0,1,1,0,1,8,2,27,2
9,82,22410,37,1,1,0,1,1,0,1,9,2,28,1
9,82,3520,46,1,1,0,5,2,0,1,8,1,0,2
9,82,8005,47,1,1,0,2,2,0,1,7,1,0,2
9,82,5005,45,1,1,0,1,2,0,1,7,2,13,2
9,82,5005,39,1,2,0,1,1,0,1,8,2,22,2
9,82,16505,42,1,2,0,5,2,0,2,8,2,22,2
9,82,905,41,1,1,0,1,1,0,1,7,2,22,2
9,82,18865,45,1,1,0,1,1,0,1,5,2,25,2
9,82,37005,49,1,1,0,1,1,0,1,3,2,22,2
9,82,16965,43,1,1,0,1,1,0,1,5,2,25,2
9,82,2285,39,1,2,0,5,0,0,1,7,1,28,1
9,82,29005,39,1,1,0,5,1,0,1,9,2,28,1
9,82,75000,45,1,1,0,1,1,0,1,8,2,14,1
9,82,64005,35,1,1,0,5,1,0,1,9,2,22,2
9,82,3950,40,1,1,0,5,2,0,1,9,2,27,1
9,82,35060,48,1,1,0,1,1,0,1,9,2,22,2
9,82,31005,47,1,1,0,1,2,0,1,7,2,22,2
9,82,7810,48,1,1,0,5,0,0,1,9,2,22,1
9,82,16005,37,1,1,0,1,1,0,1,5,2,22,1
9,82,3005,41,1,1,0,5,0,0,1,7,1,0,1
9,82,11005,48,1,2,0,5,1,0,1,6,2,27,2
9,82,15005,39,1,1,0,1,1,0,1,7,2,22,1
9,82,14005,40,1,1,0,1,1,0,1,7,2,22,2
9,82,5005,42,1,1,0,4,1,0,1,8,2,13,1
9,82,10310,43,1,1,0,1,1,0,1,7,2,14,2
9,82,19005,45,1,2,0,1,1,0,1,5,2,28,1
9,82,13110,41,1,1,0,1,2,0,1,7,2,13,1
9,82,19715,63,1,1,0,1,1,0,1,8,1,22,2
9,82,2705,63,1,1,0,3,1,0,1,3,1,0,2
9,82,55550,56,1,1,0,1,1,0,1,9,2,14,2
9,82,20005,60,1,1,0,3,2,0,1,9,2,22,2
9,82,0,53,1,1,0,1,1,0,1,8,1,22,2
9,82,28730,56,1,1,0,1,1,0,1,9,2,13,2
9,82,14005,61,1,1,0,5,1,0,1,3,2,22,2
9,82,36005,52,1,1,0,1,2,0,1,3,2,22,2
9,82,15405,58,1,1,0,1,1,0,1,7,2,28,2
9,82,35715,61,1,1,0,1,1,0,1,9,1,13,2
9,82,22185,63,1,1,0,1,1,0,1,7,1,22,2
9,82,27580,63,1,1,0,1,1,0,1,9,1,13,2
9,82,3905,60,1,1,0,3,2,0,1,7,1,0,2
