stratum,psu,facility,facsize,finalwt,randgrp,age,race,ethnicty,educ,gender,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
1,23,23,47,7,5,17,4,2,8,1,1,1,2,0,5,2,1,1,0,1,0,0,1,15,2,1,1
1,23,23,47,7,5,16,4,2,10,1,4,1,2,1,4,2,6,1,1,1,1,0,1,9,2,1,1
1,23,23,47,7,5,17,1,2,10,1,1,1,2,0,6,4,0,2,0,1,0,0,1,15,2,1,1
1,23,23,47,7,5,15,1,2,10,1,3,2,2,0,1,0,0,2,0,0,0,0,0,15,2,3,0
1,23,23,47,7,5,15,1,2,10,1,3,1,2,0,8,1,0,2,0,1,0,0,0,12,1,1,1
4,52,52,217,5,4,15,1,2,8,2,1,1,1,1,96,99,17,1,1,1,1,1,1,9,2,1,1
4,52,52,217,5,4,16,1,2,8,2,3,2,2,0,6,4,20,1,0,1,1,0,1,12,2,1,1
4,52,52,217,5,4,16,2,2,8,2,7,1,1,1,2,0,0,2,0,0,0,0,0,15,1,3,0
4,52,52,217,5,4,15,1,2,8,2,3,2,2,0,20,0,0,2,0,0,0,0,0,12,2,1,1
4,52,52,217,5,4,15,2,2,9,2,1,2,2,0,2,0,0,2,0,0,0,0,0,15,2,3,1
4,52,52,217,5,4,16,2,2,10,2,3,2,1,1,8,1,3,1,1,1,0,0,0,14,2,2,1
4,52,52,217,5,4,14,1,2,9,2,1,1,2,0,4,1,0,2,0,1,0,0,1,11,2,1,1
4,52,52,217,5,4,16,2,2,10,1,1,2,1,1,10,2,0,2,0,1,0,0,1,12,2,1,1
4,52,52,217,5,4,17,1,2,10,1,3,1,2,0,5,4,4,1,0,1,1,0,1,14,2,1,1
4,52,52,217,5,4,17,1,2,11,1,3,2,2,1,10,0,3,1,1,1,0,0,0,14,1,1,1
4,52,52,217,5,4,17,2,2,10,1,3,2,1,1,8,0,0,2,0,0,0,0,0,14,2,1,1
4,52,52,217,5,4,16,1,1,9,1,1,1,2,0,50,2,0,2,0,1,0,0,1,12,2,1,1
4,52,52,217,5,4,17,4,2,10,1,1,2,1,1,2,0,0,2,0,0,0,0,0,17,2,2,1
4,52,52,217,5,4,17,1,2,10,1,1,2,1,1,25,8,0,2,0,1,1,1,1,14,2,1,1
4,52,52,217,5,4,17,1,2,11,1,1,2,1,1,2,1,0,2,0,1,0,0,0,9,2,3,1
4,52,52,217,5,4,17,1,2,11,1,3,1,2,1,1,2,2,1,1,1,1,1,1,17,2,1,1
4,52,52,217,5,4,15,1,2,8,1,3,2,2,0,10,0,10,1,0,1,0,0,1,13,2,1,1
4,52,52,217,5,4,13,1,2,7,1,3,2,2,0,20,2,4,1,0,1,0,0,0,11,2,1,1
4,52,52,217,5,4,13,2,2,8,1,1,2,1,1,10,1,0,2,1,0,0,0,0,8,2,3,0
4,52,52,217,5,4,15,5,1,10,1,1,2,1,1,12,4,0,2,1,1,1,1,0,8,1,1,1
4,52,52,217,5,4,15,1,2,8,1,1,2,1,1,40,8,1,1,1,1,0,0,1,10,2,1,1
4,52,52,217,5,4,15,1,2,9,1,3,1,2,0,25,3,1,1,0,1,0,0,1,13,2,1,1
4,52,52,217,5,4,16,2,2,9,1,1,9,1,1,3,0,0,2,0,0,0,0,0,12,2,1,1
4,52,52,217,5,4,15,1,2,10,1,1,2,2,1,35,2,15,1,1,1,1,0,1,10,1,1,1
4,52,52,217,5,4,16,1,2,11,1,1,1,2,1,15,4,0,2,1,1,0,0,1,10,2,2,1
4,52,52,217,5,4,16,1,2,10,1,1,1,2,0,15,2,1,1,0,1,0,0,1,14,2,1,1
4,52,52,217,5,4,15,1,2,9,1,1,2,2,0,15,1,1,1,0,1,0,0,1,14,2,2,1
4,52,52,217,5,4,16,1,2,9,1,1,1,2,0,13,2,8,1,0,1,0,0,1,14,2,1,1
4,52,52,217,5,4,17,4,2,10,1,1,1,2,0,7,2,3,1,0,1,0,0,1,11,2,1,1
4,52,52,217,5,4,16,1,2,10,1,1,1,2,0,70,0,5,1,0,1,0,0,1,6,2,1,1
4,52,52,217,5,4,16,1,2,8,1,1,1,2,0,6,2,5,1,0,1,0,1,1,13,2,1,1
4,52,52,217,5,4,18,1,2,10,1,3,2,1,1,30,1,0,2,1,1,1,0,0,12,1,1,1
4,52,52,217,5,4,16,2,2,10,1,2,1,2,0,15,1,1,1,0,1,0,0,1,14,2,3,0
4,52,52,217,5,4,14,1,2,8,1,3,1,1,1,2,1,0,2,1,0,0,0,0,13,2,1,0
4,52,52,217,5,4,17,1,2,11,1,3,2,1,1,5,2,0,2,1,1,0,0,0,14,2,1,0
4,52,52,217,5,4,16,1,2,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,0
4,52,52,217,5,4,16,4,2,8,1,7,1,1,1,1,0,4,1,1,1,0,0,0,14,2,1,1
4,52,52,217,5,4,16,1,2,11,1,3,1,1,1,2,1,0,2,0,0,0,0,0,16,2,1,0
4,52,52,217,5,4,17,1,2,10,1,1,2,1,1,1,0,0,2,0,0,0,0,0,16,2,1,0
4,52,52,217,5,4,15,1,2,9,1,7,2,2,1,9,0,2,1,1,1,0,0,1,12,2,1,1
4,52,52,217,5,4,16,2,2,10,1,1,2,1,1,5,1,0,2,1,0,0,0,0,14,2,2,1
4,52,52,217,5,4,16,1,2,9,1,3,2,1,1,6,0,1,1,0,0,1,0,0,12,1,1,1
4,52,52,217,5,4,16,1,2,9,1,3,1,2,0,20,2,1,1,0,1,0,0,0,12,2,1,1
4,52,52,217,5,4,16,1,2,9,1,1,2,2,0,32,1,2,1,0,1,0,0,0,13,2,1,1
4,52,52,217,5,4,15,1,2,8,1,1,2,1,1,1,2,1,1,0,1,0,0,0,15,2,1,1
4,52,52,217,5,4,15,1,2,10,1,1,1,1,1,20,3,3,1,1,1,1,0,1,6,1,1,1
4,52,52,217,5,4,12,1,2,6,1,1,1,2,0,25,1,0,2,0,1,0,0,0,8,2,1,1
4,52,52,217,5,4,15,2,1,9,1,4,1,1,1,35,4,1,1,1,1,1,1,1,10,1,1,1
4,52,52,217,5,4,16,1,2,9,1,1,1,1,1,4,3,4,1,0,0,0,0,1,13,2,1,1
4,52,52,217,5,4,14,1,2,8,1,1,1,1,1,57,2,1,1,0,1,0,1,1,5,1,1,1
4,52,52,217,5,4,14,4,2,8,1,1,1,2,1,25,1,6,1,1,1,0,1,1,10,1,1,1
4,52,52,217,5,4,15,1,2,10,1,1,2,2,1,20,1,5,1,1,1,1,0,1,11,2,1,1
4,52,52,217,5,4,16,1,2,10,1,4,1,2,0,96,3,0,2,0,1,0,0,1,10,2,1,1
4,52,52,217,5,4,16,1,2,10,1,3,1,2,0,10,3,0,2,0,1,0,0,1,14,2,1,1
4,52,52,217,5,4,17,2,2,9,1,4,2,1,1,1,0,0,2,0,0,0,0,0,16,2,3,1
4,52,52,217,5,4,17,1,2,11,1,1,1,2,0,96,5,1,1,0,1,0,0,1,11,2,1,1
4,52,52,217,5,4,17,1,2,10,1,3,2,1,1,8,1,0,2,1,1,1,0,0,13,2,1,1
4,52,52,217,5,4,17,1,2,10,1,1,2,1,1,20,4,1,1,1,1,1,0,0,11,1,1,1
4,52,52,217,5,4,16,2,2,10,1,1,1,2,0,4,1,1,1,0,1,0,0,0,15,2,3,1
4,52,52,217,5,4,16,1,2,10,1,3,2,1,1,4,1,4,1,1,1,0,0,0,14,2,1,1
4,52,52,217,5,4,16,4,2,10,1,3,2,2,0,1,1,0,2,0,1,0,0,0,16,2,1,0
4,52,52,217,5,4,17,1,2,8,1,3,1,2,0,7,2,1,1,0,1,0,0,1,10,1,1,1
4,52,52,217,5,4,16,5,1,8,1,1,1,2,0,21,2,6,1,0,1,0,0,0,11,2,1,1
4,52,52,217,5,4,16,1,2,8,1,1,1,4,1,40,2,0,2,1,1,1,1,0,9,1,1,1
4,52,52,217,5,4,17,1,2,11,1,1,2,2,0,3,0,0,2,0,0,0,0,0,16,2,1,0
4,52,52,217,5,4,17,1,2,10,1,2,1,2,0,5,1,1,1,0,1,0,0,0,9,2,1,1
4,52,52,217,5,4,17,1,2,10,1,3,2,2,0,18,2,1,1,0,1,0,0,1,11,2,1,1
4,52,52,217,5,4,14,2,2,8,2,1,2,1,1,6,1,0,2,0,0,0,0,1,10,1,1,1
4,52,52,217,5,4,16,2,2,10,2,3,1,1,1,15,1,0,2,0,0,0,0,0,9,1,1,1
4,52,52,217,5,4,16,1,2,10,2,1,1,2,0,2,0,3,1,0,1,0,0,1,13,2,1,1
4,52,52,217,5,4,15,1,2,8,2,3,1,2,1,1,0,2,1,1,1,0,0,0,15,1,1,1
4,52,52,217,5,4,14,2,2,7,2,1,1,1,1,1,0,0,2,0,0,0,0,0,13,1,3,0
4,18,18,215,5,5,15,1,2,8,1,1,1,2,0,7,1,1,1,0,1,0,0,0,13,2,1,1
4,18,18,215,5,5,14,1,2,9,1,1,1,2,0,99,3,6,1,0,1,0,0,0,99,2,1,1
4,18,18,215,5,5,16,1,2,7,1,3,2,2,0,25,1,2,1,0,1,0,0,1,99,2,1,0
4,18,18,215,5,5,16,1,2,9,1,1,1,4,1,12,1,7,1,1,1,1,1,1,11,2,1,1
4,18,18,215,5,5,15,2,2,9,1,1,1,2,1,1,1,3,1,1,1,0,0,0,14,2,1,1
4,18,18,215,5,5,14,1,2,9,1,3,2,2,0,3,1,0,2,0,0,0,0,0,14,2,1,1
4,18,18,215,5,5,16,1,2,10,1,3,2,1,1,3,1,2,1,1,1,0,0,0,13,1,1,1
4,18,18,215,5,5,16,1,2,9,1,1,1,2,0,1,1,2,1,0,1,0,0,1,16,2,1,1
4,18,18,215,5,5,17,1,2,9,1,3,2,2,0,8,1,0,2,0,0,0,1,0,15,2,1,1
4,18,18,215,5,5,15,1,2,8,1,2,1,2,0,10,4,1,1,0,1,0,0,0,11,2,1,1
4,18,18,215,5,5,17,1,2,9,1,3,1,4,0,2,2,1,1,0,1,0,0,1,15,2,1,1
4,18,18,215,5,5,16,1,2,8,1,1,2,1,1,8,1,0,2,0,1,0,0,0,9,2,1,1
4,18,18,215,5,5,16,1,2,9,1,2,9,5,0,4,1,0,2,0,1,0,0,0,15,2,1,1
4,18,18,215,5,5,16,1,2,6,1,1,2,1,1,20,1,2,1,1,1,1,0,1,8,1,1,1
4,18,18,215,5,5,15,1,2,7,1,1,1,2,1,7,1,0,2,1,1,0,0,0,14,2,1,1
4,18,18,215,5,5,15,1,2,8,1,1,2,2,0,8,1,2,1,0,1,0,0,1,13,2,2,1
4,18,18,215,5,5,15,1,2,8,1,3,2,2,0,99,0,1,1,0,0,1,0,0,99,2,1,1
4,18,18,215,5,5,17,5,2,9,1,1,1,4,1,8,2,2,1,1,1,0,1,0,12,1,1,0
4,18,18,215,5,5,16,1,2,9,1,1,1,1,1,2,0,1,1,0,0,0,0,0,15,1,1,1
4,18,18,215,5,5,16,1,2,10,1,2,2,3,0,4,1,0,2,0,1,0,0,0,14,2,1,1
4,18,18,215,5,5,16,1,2,8,1,1,1,2,0,4,2,7,1,0,1,0,0,0,9,2,1,1
4,18,18,215,5,5,15,1,2,10,1,1,1,2,1,30,1,99,1,1,1,1,1,1,6,1,1,1
4,18,18,215,5,5,17,1,2,10,1,4,2,2,0,3,3,1,1,0,1,0,0,0,99,2,1,1
4,18,18,215,5,5,16,2,2,11,1,1,1,2,1,25,0,5,1,1,1,0,0,0,8,2,1,1
4,18,18,215,5,5,14,2,2,8,1,3,2,2,1,30,3,4,1,1,1,0,0,1,7,2,1,1
4,18,18,215,5,5,14,1,2,8,1,3,1,2,0,3,1,3,1,0,1,0,0,1,13,2,1,1
4,18,18,215,5,5,16,1,2,9,1,1,1,2,0,2,2,0,2,0,1,0,0,1,14,2,1,1
4,18,18,215,5,5,17,1,2,11,1,3,2,2,0,13,1,4,1,0,1,1,0,0,13,2,1,1
4,18,18,215,5,5,17,1,2,10,1,1,1,2,1,6,6,1,1,1,1,0,0,0,16,2,1,1
4,18,18,215,5,5,15,4,2,9,1,3,1,1,1,8,1,2,1,0,1,0,0,0,11,1,1,1
4,18,18,215,5,5,16,1,2,9,1,1,2,2,0,4,1,2,1,0,1,0,0,0,14,2,3,0
4,18,18,215,5,5,16,1,2,9,1,5,1,1,1,1,2,1,1,0,1,0,0,0,15,2,3,0
4,18,18,215,5,5,16,1,1,8,1,1,2,2,1,15,1,3,1,1,1,1,0,0,10,2,1,1
4,18,18,215,5,5,16,1,2,8,1,3,1,2,0,4,1,0,2,0,1,0,0,1,14,2,1,1
4,18,18,215,5,5,17,1,2,7,1,3,1,2,0,1,1,0,2,0,0,0,0,1,17,2,1,1
4,18,18,215,5,5,17,1,2,12,1,3,1,1,1,5,1,0,2,0,1,0,0,0,16,1,1,0
4,18,18,215,5,5,17,1,2,12,1,1,1,2,0,1,2,0,2,0,1,0,0,0,17,2,1,1
4,18,18,215,5,5,16,1,2,10,1,1,2,1,1,3,1,1,1,0,0,0,0,0,14,1,3,1
4,18,18,215,5,5,17,2,2,10,1,3,2,1,1,15,2,8,1,0,1,0,1,1,12,2,1,1
4,18,18,215,5,5,17,1,1,9,1,2,1,1,1,8,3,0,2,0,1,0,0,0,12,2,1,1
4,18,18,215,5,5,16,2,1,9,1,1,1,2,0,2,2,0,2,0,0,0,0,1,15,2,1,1
4,18,18,215,5,5,15,1,2,8,1,1,2,1,1,7,2,0,2,0,1,0,0,1,10,2,1,1
4,18,18,215,5,5,16,1,1,10,1,1,1,2,0,2,1,0,2,0,0,0,0,0,16,2,1,1
4,18,18,215,5,5,17,1,2,7,1,3,2,2,1,6,2,1,1,1,0,0,0,0,12,2,1,1
4,18,18,215,5,5,16,1,2,10,1,3,1,4,0,4,1,0,2,0,1,0,0,0,12,2,1,1
4,18,18,215,5,5,15,1,2,8,1,3,2,2,0,1,1,0,2,0,1,0,0,0,15,2,1,0
4,18,18,215,5,5,16,1,2,9,1,1,1,2,0,3,1,0,2,0,0,0,0,1,13,2,1,1
4,18,18,215,5,5,17,1,2,13,1,3,1,2,0,8,1,0,2,0,1,0,0,0,12,2,1,1
4,18,18,215,5,5,15,1,2,8,1,3,2,2,0,10,3,1,1,0,1,0,0,0,12,2,1,1
4,18,18,215,5,5,16,1,2,10,1,3,2,4,0,5,2,1,1,0,1,0,0,0,13,2,1,1
4,18,18,215,5,5,17,2,2,10,1,1,2,2,0,6,2,0,2,0,1,0,0,0,14,2,1,1
4,18,18,215,5,5,16,1,2,9,1,1,2,2,1,4,1,1,1,1,1,1,0,1,15,2,1,1
4,18,18,215,5,5,14,2,2,7,1,3,1,1,1,7,1,1,1,1,1,0,0,0,13,2,3,0
4,18,18,215,5,5,15,1,2,8,1,3,1,2,1,10,4,4,1,1,1,0,0,1,11,2,1,1
4,18,18,215,5,5,15,2,2,9,1,3,1,2,0,30,1,2,1,0,1,0,1,0,6,2,1,1
4,18,18,215,5,5,17,4,2,9,1,1,1,2,0,10,1,2,1,0,0,0,0,1,14,1,1,1
4,18,18,215,5,5,17,1,2,10,1,3,1,4,0,5,1,2,1,0,1,0,0,0,13,2,1,1
4,18,18,215,5,5,16,1,2,10,1,1,2,4,1,55,1,21,1,1,1,0,1,1,12,2,1,1
4,18,18,215,5,5,17,1,2,9,1,3,2,2,0,8,1,3,1,0,1,0,1,1,15,2,1,1
4,18,18,215,5,5,16,1,2,9,1,1,2,9,1,99,2,0,2,1,1,1,0,1,11,2,1,1
4,18,18,215,5,5,17,2,2,11,1,1,1,2,1,6,99,1,1,1,0,1,1,0,14,2,1,1
4,18,18,215,5,5,17,1,2,9,1,1,1,5,0,3,1,1,1,0,1,0,0,1,16,2,1,1
4,18,18,215,5,5,17,1,2,10,1,2,1,4,0,3,3,1,1,0,1,0,0,0,14,2,1,0
4,18,18,215,5,5,14,1,2,10,1,1,2,2,0,4,1,0,2,0,1,0,0,0,13,2,1,1
4,18,18,215,5,5,17,1,2,9,1,1,1,2,0,10,2,1,1,0,1,0,0,0,12,2,1,1
4,18,18,215,5,5,16,1,2,8,1,1,2,2,0,1,1,1,1,0,0,0,0,1,14,2,1,0
4,18,18,215,5,5,17,1,2,8,1,1,1,4,1,3,0,5,1,1,1,1,0,1,13,2,1,1
4,18,18,215,5,5,17,2,2,10,1,3,2,2,0,3,0,1,1,0,0,0,0,0,13,2,3,0
4,18,18,215,5,5,14,2,2,10,1,1,2,2,0,3,0,0,2,0,0,0,0,0,13,2,2,1
8,886,5,548,8,6,18,1,1,12,1,3,2,1,1,12,1,1,1,0,1,0,0,0,10,1,1,1
8,887,5,548,8,7,19,2,2,10,1,4,1,1,1,6,1,0,2,1,1,0,1,1,12,2,1,1
8,888,5,548,8,1,15,1,2,9,1,3,2,2,1,7,1,2,1,1,1,0,0,1,13,2,3,1
8,889,5,548,8,2,17,2,2,9,1,4,2,1,1,2,0,0,2,1,0,0,0,0,14,9,2,1
8,890,5,548,8,3,16,1,2,9,1,1,1,2,0,25,2,1,1,0,1,0,0,0,15,2,1,1
8,891,5,548,8,4,18,1,2,11,1,1,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
8,892,5,548,8,5,15,2,2,10,1,4,1,1,1,2,0,0,2,0,0,0,0,0,14,1,1,1
8,893,5,548,8,6,18,2,2,10,1,1,1,2,0,6,3,2,1,0,1,0,0,0,16,2,1,1
8,894,5,548,8,7,16,1,2,10,1,3,2,2,1,15,2,2,1,1,1,0,0,1,12,2,1,1
8,895,5,548,8,1,16,1,1,8,1,3,9,1,1,10,1,2,9,0,1,1,0,0,12,2,1,1
8,896,5,548,8,2,16,1,2,10,1,1,1,1,1,10,3,0,2,0,0,0,0,0,13,2,3,0
8,897,5,548,8,3,17,1,2,12,1,1,1,1,1,20,1,0,2,0,0,0,0,0,13,2,3,9
8,898,5,548,8,4,16,5,1,10,1,1,2,2,0,10,1,0,2,0,1,1,0,1,14,2,1,1
8,899,5,548,8,5,18,1,2,12,1,1,2,2,0,10,3,5,1,0,1,0,1,1,13,2,1,1
8,900,5,548,8,6,17,1,1,6,1,1,2,1,1,8,1,3,1,0,1,1,0,1,13,2,1,1
8,901,5,548,8,7,18,5,1,10,1,2,2,1,1,5,0,0,2,1,0,0,0,0,12,1,1,1
8,902,5,548,8,1,16,2,2,10,1,4,1,3,0,8,3,2,1,0,1,1,0,0,11,2,2,1
8,903,5,548,8,2,19,5,1,0,1,3,2,1,1,2,0,0,2,0,0,0,0,0,16,2,3,0
8,904,5,548,8,3,18,1,2,10,1,1,2,1,1,4,1,4,1,0,1,0,0,0,15,1,1,1
8,905,5,548,8,4,16,1,2,9,1,3,1,1,1,1,2,1,1,0,1,0,0,0,15,2,1,1
8,906,5,548,8,5,16,1,2,9,1,1,2,1,1,4,2,0,2,0,1,1,0,1,13,1,1,1
8,907,5,548,8,6,18,1,2,10,1,1,2,2,1,40,1,40,1,1,1,0,0,1,12,2,1,1
8,908,5,548,8,7,16,2,2,9,1,3,2,2,1,5,1,4,1,1,1,0,0,1,12,2,1,1
8,909,5,548,8,1,14,1,2,8,1,3,2,2,1,5,1,2,1,1,1,0,0,1,12,2,1,1
8,910,5,548,8,2,15,1,2,9,1,3,1,2,0,5,1,0,2,0,1,0,0,0,12,1,1,1
8,911,5,548,8,3,19,1,2,11,1,3,2,2,1,10,7,1,1,1,1,0,0,1,15,2,9,1
8,912,5,548,8,4,18,1,2,8,1,1,1,1,1,1,1,0,2,0,1,0,0,0,15,2,1,1
8,913,5,548,8,5,15,2,2,8,1,1,2,1,1,1,1,0,2,1,0,0,0,0,15,2,3,0
8,914,5,548,8,6,17,1,2,10,1,1,1,2,0,15,2,1,1,0,1,0,0,1,13,2,2,1
8,915,5,548,8,7,18,1,2,9,1,7,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
8,916,5,548,8,1,17,2,2,11,1,1,1,1,1,25,5,0,2,1,1,1,0,1,9,2,1,1
8,917,5,548,8,2,15,1,1,9,1,1,2,2,1,5,1,1,1,1,1,0,0,1,14,2,2,0
8,918,5,548,8,3,15,5,1,9,1,1,2,1,1,15,1,0,2,1,1,0,1,1,12,1,1,1
8,919,5,548,8,4,17,3,2,9,1,3,2,2,1,5,1,1,1,1,1,1,1,0,13,1,1,1
8,920,5,548,8,5,16,5,1,9,1,3,1,3,0,15,14,3,1,0,0,1,0,0,11,2,1,1
8,921,5,548,8,6,16,1,2,9,1,1,1,1,1,15,2,10,1,0,1,1,0,1,8,1,1,1
8,922,5,548,8,7,17,2,2,10,1,4,2,1,1,3,1,0,2,0,1,0,0,0,13,1,1,0
8,923,5,548,8,1,17,1,2,9,1,9,1,1,1,18,1,10,1,1,1,1,0,1,9,2,1,1
8,924,5,548,8,2,17,1,2,10,1,1,1,2,1,17,5,1,1,1,1,1,0,1,11,2,1,1
8,925,5,548,8,3,18,1,1,9,1,1,1,1,1,49,1,47,1,1,1,1,1,1,8,2,1,1
8,926,5,548,8,4,18,1,1,9,1,3,2,3,0,21,1,2,1,0,1,1,0,0,14,2,3,1
8,927,5,548,8,5,18,1,2,11,1,1,1,2,0,6,4,4,1,0,1,0,0,0,11,2,1,1
8,928,5,548,8,6,17,2,9,7,1,3,1,1,1,10,0,0,2,1,0,0,0,0,9,1,3,0
8,929,5,548,8,7,16,1,2,10,1,1,1,1,1,40,3,60,1,1,1,0,1,1,9,2,3,0
8,930,5,548,8,1,17,1,2,10,1,3,1,1,1,8,2,0,2,0,1,0,0,0,14,1,1,1
8,931,5,548,8,2,15,5,1,9,1,3,2,4,1,2,2,0,2,1,1,0,1,1,14,1,3,0
8,932,5,548,8,3,17,2,2,9,1,9,1,1,1,7,1,3,1,1,1,1,0,1,13,2,1,1
8,933,5,548,8,4,18,1,2,9,1,3,2,1,1,2,1,1,1,1,0,0,0,0,14,2,3,0
8,934,5,548,8,5,18,1,1,10,1,4,2,1,1,99,1,1,1,1,1,0,1,0,14,1,1,1
8,935,5,548,8,6,17,1,1,8,1,1,2,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
8,936,5,548,8,7,18,1,1,11,1,1,2,2,0,10,4,0,2,0,1,0,1,1,14,1,1,1
8,937,5,548,8,1,17,5,1,11,1,3,1,2,0,2,1,1,1,0,1,0,0,0,16,2,3,1
8,938,5,548,8,2,16,1,2,9,1,3,1,1,1,6,1,0,2,1,1,0,0,1,14,2,1,1
8,939,5,548,8,3,15,1,2,9,1,1,1,2,1,10,1,4,1,1,1,1,0,1,11,2,1,1
8,940,5,548,8,4,17,2,2,8,1,3,2,1,1,1,0,0,2,0,0,0,0,0,13,1,3,1
8,941,5,548,8,5,18,1,1,7,1,5,1,4,1,5,4,4,1,1,1,1,0,0,14,2,1,1
8,942,5,548,8,6,16,1,2,9,1,2,2,1,1,2,1,1,1,0,1,0,0,0,15,2,1,1
8,943,5,548,8,7,15,1,2,10,1,1,2,1,1,7,1,3,1,1,1,1,0,1,11,1,1,1
8,944,5,548,8,1,15,2,2,7,1,1,2,1,1,4,11,99,9,1,1,0,1,0,9,1,3,0
8,945,5,548,8,2,17,1,2,8,1,1,1,1,1,6,0,0,2,1,1,0,0,0,12,1,1,1
8,946,5,548,8,3,16,2,2,8,1,1,1,1,1,5,1,0,2,0,1,0,0,0,13,2,1,1
8,947,5,548,8,4,15,1,1,9,1,1,2,2,0,4,1,4,1,0,1,0,0,1,13,2,1,1
8,948,5,548,8,5,17,1,2,10,1,2,1,2,1,10,2,9,1,1,1,1,0,1,13,2,1,1
8,949,5,548,8,6,17,2,2,9,1,1,1,3,0,3,1,1,1,0,0,1,0,0,15,2,3,0
8,950,5,548,8,7,16,1,2,7,1,3,2,2,0,1,1,2,1,0,1,1,0,1,13,2,1,1
8,951,5,548,8,1,17,1,2,11,1,3,2,2,0,5,1,2,1,0,1,0,0,1,13,2,1,1
9,952,8,628,8,3,24,1,1,12,1,3,1,1,1,7,1,0,2,0,1,0,0,0,15,1,1,1
9,953,8,628,8,4,18,4,2,12,1,1,1,2,0,99,99,3,1,0,1,0,0,0,11,2,3,1
9,954,8,628,8,5,20,2,2,10,1,3,1,1,1,2,1,0,2,0,1,0,0,0,16,2,1,1
9,955,8,628,8,6,21,1,1,12,1,3,2,1,1,1,0,0,2,0,1,0,0,1,19,1,1,1
9,956,8,628,8,7,18,1,1,10,1,1,1,1,1,10,2,0,2,0,1,0,1,0,11,2,1,1
9,957,8,628,8,1,22,2,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,2,1,0
9,958,8,628,8,2,20,2,2,10,1,4,1,1,1,1,1,1,1,0,0,0,0,0,15,2,3,1
9,959,8,628,8,3,21,1,1,9,1,7,1,1,1,15,2,4,1,1,1,1,0,1,8,1,2,1
9,960,8,628,8,4,18,1,2,11,1,3,1,1,1,2,1,0,2,1,0,1,0,0,16,2,1,1
9,961,8,628,8,5,19,1,1,11,1,3,1,2,0,7,1,0,2,0,1,1,0,0,14,2,3,1
9,962,8,628,8,6,19,1,2,12,1,3,2,3,0,2,1,0,2,0,0,1,0,0,16,2,1,1
9,963,8,628,8,7,21,1,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,2,1,1
9,964,8,628,8,1,21,2,2,12,1,3,2,3,1,99,1,2,1,1,0,0,0,0,10,2,1,1
9,965,8,628,8,2,20,1,2,12,1,9,2,4,0,1,1,99,1,0,0,0,0,0,18,2,1,1
9,966,8,628,8,3,19,1,2,11,1,4,2,2,0,99,2,1,1,0,0,0,1,0,9,2,1,1
9,967,8,628,8,4,18,2,2,11,1,1,2,3,1,4,1,2,1,1,1,0,0,0,15,2,1,1
9,968,8,628,8,5,24,1,2,9,1,1,2,2,1,99,99,4,1,1,1,1,0,0,11,2,1,1
9,969,8,628,8,6,19,1,2,12,1,1,2,1,1,1,0,0,2,0,0,0,0,0,17,2,1,1
9,970,8,628,8,7,18,1,2,12,1,1,1,2,0,4,1,1,1,0,1,0,0,0,14,2,1,1
9,971,8,628,8,1,18,1,1,11,1,3,2,2,0,4,2,0,2,0,1,0,0,1,13,2,1,1
9,972,8,628,8,2,20,2,2,10,1,4,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,0
9,973,8,628,8,3,20,2,2,12,1,1,2,1,1,5,2,1,1,1,0,0,0,0,17,2,1,1
9,974,8,628,8,4,20,1,2,11,1,2,2,1,1,7,2,4,1,0,1,0,0,0,13,2,1,1
9,975,8,628,8,5,20,1,1,12,1,3,2,2,0,30,99,0,2,0,1,0,0,0,15,2,1,1
9,976,8,628,8,6,22,1,2,12,1,3,2,1,1,2,0,0,2,0,1,0,0,0,16,2,1,1
9,977,8,628,8,7,20,4,1,11,1,1,1,1,1,4,1,0,2,1,0,0,0,0,15,1,1,1
9,978,8,628,8,1,19,1,2,12,1,1,1,2,1,4,2,0,2,1,1,0,0,1,13,2,1,1
9,979,8,628,8,2,22,1,2,11,1,4,1,2,0,3,1,0,2,0,1,0,0,0,15,2,3,1
9,980,8,628,8,3,19,1,2,11,1,4,1,4,0,3,0,1,1,0,1,0,0,0,16,2,1,1
9,981,8,628,8,4,18,2,2,11,1,1,1,1,1,1,0,0,2,0,0,0,0,0,17,1,1,0
9,982,8,628,8,5,20,1,1,9,1,3,1,1,1,13,1,2,1,1,1,0,0,0,14,1,1,1
9,983,8,628,8,6,22,2,2,10,1,3,2,3,1,5,0,99,1,1,1,1,1,0,15,2,1,1
9,984,8,628,8,7,24,1,2,10,1,3,1,1,1,4,1,0,2,0,0,0,1,0,16,2,1,1
9,985,8,628,8,1,20,2,2,12,1,1,1,1,1,4,1,0,2,0,1,0,0,0,14,1,1,0
9,986,8,628,8,2,20,2,2,12,1,1,2,2,1,15,1,1,1,1,0,1,0,0,12,2,3,1
