"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"567",2013,2,25,653,700,-7,1012,1019,-7,"DL",2003,"N996DL","LGA","MIA",166,1096,7,0,2013-02-25 07:00:00,"78041"
"568",2013,3,30,1540,1538,2,1826,1857,-31,"B6",137,"N655JB","JFK","RSW",147,1074,15,38,2013-03-30 15:00:00,"96503"
"569",2013,3,14,2032,2033,-1,40,24,16,"UA",1071,"N14228","EWR","BQN",202,1585,20,33,2013-03-14 20:00:00,"87869"
"570",2013,9,17,1000,1000,0,1249,1304,-15,"UA",1228,"N75426","EWR","LAX",324,2454,10,0,2013-09-17 10:00:00,"191985"
"571",2013,7,28,1657,1705,-8,2008,2020,-12,"AA",1999,"N3JBAA","EWR","MIA",154,1085,17,5,2013-07-28 17:00:00,"163664"
"572",2013,5,5,1119,1125,-6,1234,1305,-31,"AA",327,"N480AA","LGA","ORD",111,733,11,25,2013-05-05 11:00:00,"116420"
"573",2013,3,14,1133,1137,-4,1319,1403,-44,"UA",595,"N490UA","EWR","DEN",212,1605,11,37,2013-03-14 11:00:00,"87562"
"574",2013,3,23,1827,1833,-6,2156,2145,11,"UA",535,"N502UA","JFK","LAX",346,2475,18,33,2013-03-23 18:00:00,"92725"
"575",2013,11,12,845,845,0,1147,1211,-24,"UA",1581,"N39423","EWR","SEA",324,2402,8,45,2013-11-12 08:00:00,"38575"
"576",2013,5,7,1603,1600,3,1905,1951,-46,"DL",2065,"N717TW","JFK","SFO",325,2586,16,0,2013-05-07 16:00:00,"117707"
"577",2013,11,15,1008,1005,3,1202,1215,-13,"DL",2319,"N360NW","LGA","MSP",150,1020,10,5,2013-11-15 10:00:00,"40313"
"578",2013,4,16,1052,1056,-4,1316,1339,-23,"B6",1183,"N531JB","JFK","MCO",129,944,10,56,2013-04-16 10:00:00,"105910"
"579",2013,11,10,1354,1359,-5,1653,1714,-21,"B6",213,"N607JB","JFK","LGB",341,2465,13,59,2013-11-10 13:00:00,"37610"
"580",2013,10,22,901,905,-4,1059,1115,-16,"DL",181,"N333NW","LGA","DTW",82,502,9,5,2013-10-22 09:00:00,"27327"
"581",2013,1,25,1947,1900,47,2342,2301,41,"DL",1465,"N722TW","JFK","SFO",360,2586,19,0,2013-01-25 19:00:00,"12803"
"582",2013,3,20,724,730,-6,1026,1040,-14,"AA",715,"N485AA","LGA","DFW",215,1389,7,30,2013-03-20 07:00:00,"90715"
"583",2013,2,13,922,928,-6,1038,1050,-12,"B6",4,"N535JB","JFK","BUF",55,301,9,28,2013-02-13 09:00:00,"71714"
"584",2013,7,30,2025,2019,6,2303,2332,-29,"UA",1680,"N14704","EWR","MIA",133,1085,20,19,2013-07-30 20:00:00,"164980"
"585",2013,6,21,1654,1700,-6,1809,1840,-31,"B6",1516,"N206JB","JFK","SYR",43,209,17,0,2013-06-21 17:00:00,"142634"
"586",2013,12,29,821,705,76,1321,1156,85,"B6",3,"N913JB","JFK","SJU",194,1598,7,5,2013-12-29 07:00:00,"63967"
"587",2013,5,9,1941,1825,76,2237,2130,67,"UA",1587,"N37462","EWR","RSW",144,1068,18,25,2013-05-09 18:00:00,"118945"
"588",2013,1,28,916,920,-4,1213,1245,-32,"AA",721,"N528AA","LGA","DFW",214,1389,9,20,2013-01-28 09:00:00,"13938"
"589",2013,1,9,1321,1330,-9,1618,1617,1,"B6",525,"N339JB","EWR","MCO",147,937,13,30,2013-01-09 13:00:00,"4511"
"590",2013,4,29,1852,1859,-7,2120,2148,-28,"UA",230,"N515UA","LGA","IAH",188,1416,18,59,2013-04-29 18:00:00,"113417"
"591",2013,2,16,1720,1720,0,2052,2033,19,"DL",1779,"N370NW","LGA","FLL",184,1076,17,20,2013-02-16 17:00:00,"73557"
"592",2013,8,12,1725,1735,-10,2036,2030,6,"AA",145,"N3KMAA","JFK","SAN",348,2446,17,35,2013-08-12 17:00:00,"172349"
"593",2013,12,8,857,900,-3,1212,1220,-8,"AA",1121,"N3DMAA","LGA","DFW",230,1389,9,0,2013-12-08 09:00:00,"52528"
"594",2013,11,12,1015,1000,15,1318,1245,33,"DL",1847,"N954DL","LGA","ATL",118,762,10,0,2013-11-12 10:00:00,"38630"
"595",2013,1,16,902,815,47,1207,1118,49,"DL",1429,"N373DA","JFK","LAS",320,2248,8,15,2013-01-16 08:00:00,"7929"
"596",2013,6,25,NA,1820,NA,NA,2051,NA,"DL",926,"N322NB","EWR","ATL",NA,746,18,20,2013-06-25 18:00:00,"145096"
"597",2013,12,6,1123,1115,8,1416,1346,30,"UA",1268,"N73299","LGA","DEN",250,1620,11,15,2013-12-06 11:00:00,"51620"
"598",2013,10,21,917,915,2,1159,1230,-31,"VX",161,"N855VA","EWR","LAX",320,2454,9,15,2013-10-21 09:00:00,"26778"
"599",2013,4,29,619,630,-11,737,805,-28,"AA",303,"N4XNAA","LGA","ORD",110,733,6,30,2013-04-29 06:00:00,"112975"
"600",2013,11,10,2009,2005,4,2337,2310,27,"B6",1201,"N613JB","JFK","FLL",148,1069,20,5,2013-11-10 20:00:00,"37839"
"601",2013,10,6,1357,1359,-2,1511,1511,0,"UA",1163,"N13138","EWR","BOS",36,200,13,59,2013-10-06 13:00:00,"18794"
"602",2013,1,27,626,630,-4,916,927,-11,"B6",71,"N621JB","JFK","TPA",143,1005,6,30,2013-01-27 06:00:00,"13320"
"603",2013,2,21,1838,1820,18,2003,2005,-2,"AA",353,"N3FFAA","LGA","ORD",124,733,18,20,2013-02-21 18:00:00,"76303"
"604",2013,3,20,858,900,-2,1122,1143,-21,"DL",1747,"N672DL","LGA","ATL",118,762,9,0,2013-03-20 09:00:00,"90779"
"605",2013,9,22,1015,1005,10,1249,1236,13,"B6",411,"N579JB","JFK","LAS",312,2248,10,5,2013-09-22 10:00:00,"194604"
"606",2013,11,9,1502,1500,2,1723,1737,-14,"DL",2347,"N612DL","LGA","ATL",117,762,15,0,2013-11-09 15:00:00,"37184"
"607",2013,1,23,629,634,-5,930,935,-5,"UA",772,"N535UA","EWR","MIA",163,1085,6,34,2013-01-23 06:00:00,"11335"
"608",2013,12,10,1906,1915,-9,2211,2219,-8,"DL",2159,"N927DA","JFK","MCO",158,944,19,15,2013-12-10 19:00:00,"53913"
"609",2013,10,5,554,600,-6,845,828,17,"DL",563,"N911DE","LGA","ATL",110,762,6,0,2013-10-05 06:00:00,"18101"
"610",2013,12,2,916,920,-4,1025,1041,-16,"B6",586,"N281JB","JFK","ROC",46,264,9,20,2013-12-02 09:00:00,"49320"
"611",2013,6,25,1422,1350,32,1529,1502,27,"B6",1338,"N294JB","JFK","MVY",39,173,13,50,2013-06-25 13:00:00,"144802"
"612",2013,9,30,1023,1026,-3,1126,1130,-4,"B6",518,"N373JB","JFK","BOS",37,187,10,26,2013-09-30 10:00:00,"198923"
"613",2013,4,15,552,600,-8,835,850,-15,"AA",707,"N3CBAA","LGA","DFW",203,1389,6,0,2013-04-15 06:00:00,"105125"
"614",2013,4,21,1352,1359,-7,1626,1629,-3,"DL",2247,"N687DL","LGA","ATL",119,762,13,59,2013-04-21 13:00:00,"108778"
"615",2013,7,9,2134,1530,364,115,1855,380,"AA",85,"N366AA","JFK","SFO",361,2586,15,30,2013-07-09 15:00:00,"152867"
"616",2013,3,27,1239,1245,-6,1332,1350,-18,"AA",1850,"N3FSAA","JFK","BOS",36,187,12,45,2013-03-27 12:00:00,"94748"
"617",2013,8,24,557,600,-3,833,834,-1,"B6",27,"N534JB","EWR","MCO",127,937,6,0,2013-08-24 06:00:00,"178966"
"618",2013,5,20,646,647,-1,806,816,-10,"UA",1137,"N79402","EWR","ORD",110,719,6,47,2013-05-20 06:00:00,"124458"
"619",2013,12,10,1641,1540,61,2016,1910,66,"AA",65,"N3KBAA","JFK","DFW",239,1391,15,40,2013-12-10 15:00:00,"53828"
"620",2013,3,24,1027,956,31,1313,1251,22,"UA",683,"N530UA","EWR","TPA",148,997,9,56,2013-03-24 09:00:00,"92996"
"621",2013,10,20,655,700,-5,1008,1003,5,"B6",23,"N793JB","JFK","LAX",347,2475,7,0,2013-10-20 07:00:00,"26113"
"622",2013,4,23,1029,1030,-1,1404,1405,-1,"VX",187,"N846VA","EWR","SFO",352,2565,10,30,2013-04-23 10:00:00,"109840"
"623",2013,8,4,1659,1705,-6,1900,1855,5,"AA",345,"N4XVAA","LGA","ORD",123,733,17,5,2013-08-04 17:00:00,"167695"
"624",2013,7,14,610,611,-1,944,954,-10,"B6",1403,"N643JB","JFK","SJU",192,1598,6,11,2013-07-14 06:00:00,"155229"
"625",2013,11,28,722,725,-3,913,923,-10,"DL",831,"N360NB","LGA","DTW",89,502,7,25,2013-11-28 07:00:00,"47319"
"626",2013,10,24,1809,1805,4,2018,2028,-10,"UA",1139,"N39461","EWR","DEN",224,1605,18,5,2013-10-24 18:00:00,"28723"
"627",2013,1,2,2303,2255,8,26,15,11,"B6",112,"N629JB","JFK","BUF",59,301,22,55,2013-01-02 22:00:00,"1129"
"628",2013,9,22,1353,1400,-7,1625,1655,-30,"AA",1151,"N3GCAA","LGA","DFW",183,1389,14,0,2013-09-22 14:00:00,"194704"
"629",2013,2,11,754,759,-5,1029,1039,-10,"DL",2047,"N697DL","LGA","ATL",129,762,7,59,2013-02-11 07:00:00,"70623"
"630",2013,2,16,859,900,-1,1051,1116,-25,"DL",181,"N376NW","LGA","DTW",83,502,9,0,2013-02-16 09:00:00,"73329"
"631",2013,9,8,1732,1735,-3,2030,2055,-25,"AA",2351,"N372AA","JFK","MIA",142,1089,17,35,2013-09-08 17:00:00,"187411"
"632",2013,12,23,2354,2155,119,248,46,122,"B6",2053,"N766JB","JFK","PBI",154,1028,21,55,2013-12-23 21:00:00,"61166"
"633",2013,11,22,1546,1546,0,1806,1818,-12,"DL",1705,"N315NB","LGA","MSY",160,1183,15,46,2013-11-22 15:00:00,"44285"
"634",2013,6,7,1108,1110,-2,1344,1356,-12,"DL",695,"N337NW","JFK","MCO",135,944,11,10,2013-06-07 11:00:00,"134500"
"635",2013,6,24,1933,1930,3,2234,2215,19,"DL",2041,"N319US","JFK","ATL",105,760,19,30,2013-06-24 19:00:00,"144365"
"636",2013,12,14,NA,1920,NA,NA,2248,NA,"UA",1631,NA,"EWR","SAT",NA,1569,19,20,2013-12-14 19:00:00,"56117"
"637",2013,12,2,1321,1329,-8,1601,1627,-26,"UA",493,"N818UA","EWR","DFW",197,1372,13,29,2013-12-02 13:00:00,"49439"
"638",2013,1,10,2027,2030,-3,2307,2338,-31,"UA",1225,"N38727","EWR","PBI",138,1023,20,30,2013-01-10 20:00:00,"5280"
"639",2013,10,19,2027,2029,-2,2326,2331,-5,"UA",258,"N428UA","EWR","AUS",221,1504,20,29,2013-10-19 20:00:00,"26063"
"640",2013,2,12,2241,2250,-9,2400,6,-6,"B6",30,"N306JB","JFK","ROC",61,264,22,50,2013-02-12 22:00:00,"71555"
"641",2013,11,30,943,945,-2,1230,1235,-5,"VX",251,"N853VA","JFK","LAS",323,2248,9,45,2013-11-30 09:00:00,"48216"
"642",2013,11,30,743,743,0,1237,1230,7,"UA",1216,"N78438","EWR","SJU",205,1608,7,43,2013-11-30 07:00:00,"48144"
"643",2013,6,14,2329,2245,44,43,2357,46,"B6",22,"N334JB","JFK","SYR",41,209,22,45,2013-06-14 22:00:00,"138815"
"644",2013,6,1,955,1002,-7,1258,1320,-22,"DL",923,"N381DN","LGA","MIA",139,1096,10,2,2013-06-01 10:00:00,"131149"
"645",2013,2,28,1555,1600,-5,1717,1751,-34,"B6",917,"N334JB","JFK","ORD",117,740,16,0,2013-02-28 16:00:00,"79989"
"646",2013,11,26,625,630,-5,906,854,12,"DL",575,"N958DL","EWR","ATL",132,746,6,30,2013-11-26 06:00:00,"46109"
"647",2013,1,29,1754,1800,-6,2027,2043,-16,"DL",1047,"N669DN","LGA","ATL",125,762,18,0,2013-01-29 18:00:00,"14711"
"648",2013,6,20,1802,1805,-3,1911,1950,-39,"AA",353,"N3KKAA","LGA","ORD",108,733,18,5,2013-06-20 18:00:00,"142101"
"649",2013,9,6,901,910,-9,1020,1055,-35,"AA",313,"N513AA","LGA","ORD",104,733,9,10,2013-09-06 09:00:00,"186174"
"650",2013,1,17,2044,2035,9,2147,2154,-7,"UA",1243,"N73259","EWR","BOS",34,200,20,35,2013-01-17 20:00:00,"8823"
"651",2013,4,12,2,2355,7,341,345,-4,"B6",739,"N583JB","JFK","PSE",202,1617,23,55,2013-04-12 23:00:00,"103491"
"652",2013,2,8,NA,2000,NA,NA,2139,NA,"UA",695,NA,"LGA","ORD",NA,733,20,0,2013-02-08 20:00:00,"69556"
"653",2013,11,2,752,800,-8,1148,1155,-7,"AA",936,"N5FNAA","JFK","STT",205,1623,8,0,2013-11-02 08:00:00,"33196"
"654",2013,6,19,744,730,14,1046,1025,21,"AA",33,"N336AA","JFK","LAX",331,2475,7,30,2013-06-19 07:00:00,"141143"
"655",2013,3,6,1235,1241,-6,1515,1550,-35,"UA",377,"N818UA","LGA","IAH",190,1416,12,41,2013-03-06 12:00:00,"83158"
"656",2013,12,24,1552,1530,22,1717,1708,9,"UA",1638,"N37420","EWR","CLE",64,404,15,30,2013-12-24 15:00:00,"61499"
"657",2013,8,12,601,602,-1,721,728,-7,"UA",1492,"N16732","EWR","ORD",114,719,6,2,2013-08-12 06:00:00,"171942"
"658",2013,9,26,2028,2025,3,2335,2350,-15,"B6",915,"N809JB","JFK","SFO",344,2586,20,25,2013-09-26 20:00:00,"197152"
"659",2013,2,10,1824,1830,-6,2119,2205,-46,"AA",269,"N3EYAA","JFK","SEA",318,2422,18,30,2013-02-10 18:00:00,"70399"
"660",2013,9,9,1031,1030,1,1329,1335,-6,"AA",179,"N327AA","JFK","SFO",322,2586,10,30,2013-09-09 10:00:00,"187741"
"661",2013,10,26,1253,1300,-7,1417,1430,-13,"UA",1622,"N17233","EWR","ORD",122,719,13,0,2013-10-26 13:00:00,"29625"
"662",2013,12,28,1704,1705,-1,2003,2015,-12,"AA",67,"N3AMAA","JFK","SAN",340,2446,17,5,2013-12-28 17:00:00,"63683"
"663",2013,10,13,1901,1900,1,2204,2154,10,"UA",1528,"N33286","EWR","MCO",129,937,19,0,2013-10-13 19:00:00,"22765"
"664",2013,1,10,1902,1900,2,2029,2040,-11,"UA",954,"N413UA","EWR","ORD",109,719,19,0,2013-01-10 19:00:00,"5241"
"665",2013,4,28,1357,1359,-2,1649,1714,-25,"AA",677,"N5BTAA","JFK","MIA",146,1089,13,59,2013-04-28 13:00:00,"112662"
"666",2013,8,5,823,830,-7,924,950,-26,"AA",1838,"N3DLAA","JFK","BOS",38,187,8,30,2013-08-05 08:00:00,"168015"
"667",2013,11,22,1805,1735,30,2042,2027,15,"B6",327,"N746JB","EWR","MCO",123,937,17,35,2013-11-22 17:00:00,"44376"
"668",2013,3,14,829,829,0,1105,1103,2,"B6",611,"N354JB","JFK","JAX",124,828,8,29,2013-03-14 08:00:00,"87465"
"669",2013,2,22,858,900,-2,1039,1037,2,"UA",1010,"N33294","LGA","ORD",122,733,9,0,2013-02-22 09:00:00,"76566"
"670",2013,4,6,1858,1900,-2,2216,2223,-7,"DL",2190,"N925DL","JFK","MIA",145,1089,19,0,2013-04-06 19:00:00,"100532"
"671",2013,4,16,807,810,-3,1030,1020,10,"DL",2119,"N914DL","LGA","MSP",160,1020,8,10,2013-04-16 08:00:00,"105814"
"672",2013,3,28,631,630,1,756,807,-11,"B6",905,"N306JB","JFK","ORD",114,740,6,30,2013-03-28 06:00:00,"95109"
"673",2013,3,9,1554,1600,-6,1841,1900,-19,"B6",509,"N588JB","EWR","FLL",148,1065,16,0,2013-03-09 16:00:00,"84919"
"674",2013,2,7,1234,1240,-6,1522,1540,-18,"AA",1853,"N475AA","EWR","DFW",204,1372,12,40,2013-02-07 12:00:00,"68767"
"675",2013,3,31,826,830,-4,1140,1142,-2,"UA",975,"N522UA","EWR","SAN",349,2425,8,30,2013-03-31 08:00:00,"96792"
"676",2013,6,6,2030,2028,2,2337,2339,-2,"UA",1682,"N33266","EWR","FLL",152,1065,20,28,2013-06-06 20:00:00,"134246"
"677",2013,3,11,931,929,2,1143,1212,-29,"UA",652,"N569UA","EWR","LAS",295,2227,9,29,2013-03-11 09:00:00,"85816"
"678",2013,6,20,826,830,-4,919,950,-31,"AA",1838,"N3GUAA","JFK","BOS",35,187,8,30,2013-06-20 08:00:00,"141769"
"679",2013,8,14,1348,1348,0,1454,1509,-15,"B6",308,"N328JB","JFK","PWM",48,273,13,48,2013-08-14 13:00:00,"173405"
"680",2013,11,21,1621,1615,6,1836,1852,-16,"DL",843,"N381DN","JFK","ATL",115,760,16,15,2013-11-21 16:00:00,"43733"
"681",2013,12,20,608,550,18,1034,1027,7,"B6",939,"N624JB","JFK","BQN",189,1576,5,50,2013-12-20 05:00:00,"58933"
"682",2013,9,24,2048,1830,138,2355,2157,118,"UA",389,"N555UA","JFK","SFO",349,2586,18,30,2013-09-24 18:00:00,"196050"
"683",2013,5,25,2313,2001,192,224,2320,184,"VX",415,"N632VA","JFK","LAX",343,2475,20,1,2013-05-25 20:00:00,"127699"
"684",2013,10,15,1926,1930,-4,2210,2240,-30,"DL",2370,"N344NB","LGA","PBI",126,1035,19,30,2013-10-15 19:00:00,"23897"
"685",2013,1,5,916,919,-3,1030,1030,0,"B6",1004,"N564JB","JFK","BOS",41,187,9,19,2013-01-05 09:00:00,"2375"
"686",2013,9,20,750,751,-1,1010,1025,-15,"UA",1289,"N37464","EWR","LAS",289,2227,7,51,2013-09-20 07:00:00,"193526"
"687",2013,2,3,1134,1140,-6,1423,1459,-36,"DL",1037,"N320NB","LGA","RSW",152,1080,11,40,2013-02-03 11:00:00,"66663"
"688",2013,12,31,938,930,8,1250,1248,2,"DL",2577,"N959DL","LGA","FLL",166,1076,9,30,2013-12-31 09:00:00,"65172"
"689",2013,11,16,854,905,-11,1038,1111,-33,"DL",181,"N369NW","LGA","DTW",80,502,9,5,2013-11-16 09:00:00,"40808"
"690",2013,5,20,2054,2058,-4,2217,2218,-1,"UA",768,"N826UA","EWR","BOS",37,200,20,58,2013-05-20 20:00:00,"124948"
"691",2013,1,15,1240,1050,110,1505,1335,90,"UA",368,"N578UA","EWR","LAS",304,2227,10,50,2013-01-15 10:00:00,"7523"
"692",2013,5,7,555,600,-5,940,942,-2,"B6",715,"N794JB","JFK","SJU",203,1598,6,0,2013-05-07 06:00:00,"117359"
"693",2013,4,11,756,759,-3,1042,1109,-27,"AA",2267,"N3ADAA","LGA","MIA",145,1096,7,59,2013-04-11 07:00:00,"102999"
"694",2013,5,23,1034,1035,-1,1135,1151,-16,"UA",809,"N834UA","EWR","BOS",43,200,10,35,2013-05-23 10:00:00,"126300"
"695",2013,8,28,911,915,-4,1156,1230,-34,"AA",647,"N5EYAA","JFK","MIA",135,1089,9,15,2013-08-28 09:00:00,"181342"
"696",2013,7,14,1915,1730,105,2029,1848,101,"B6",2580,"N328JB","EWR","BOS",40,200,17,30,2013-07-14 17:00:00,"155674"
"697",2013,8,30,1212,1208,4,1431,1452,-21,"B6",323,"N552JB","JFK","LAX",292,2475,12,8,2013-08-30 12:00:00,"182569"
"698",2013,4,4,1436,1343,53,1806,1715,51,"UA",1277,"N73256","EWR","SFO",351,2565,13,43,2013-04-04 13:00:00,"99261"
"699",2013,11,18,1558,1559,-1,1738,1746,-8,"B6",1105,"N266JB","JFK","ORD",127,740,15,59,2013-11-18 15:00:00,"42034"
"700",2013,12,12,957,1000,-3,1237,1242,-5,"DL",1847,"N949DL","LGA","ATL",111,762,10,0,2013-12-12 10:00:00,"54766"
"701",2013,7,12,2054,2100,-6,2207,2235,-28,"AA",371,"N4WNAA","LGA","ORD",102,733,21,0,2013-07-12 21:00:00,"154644"
"702",2013,9,15,1517,1520,-3,1649,1705,-16,"AA",341,"N489AA","LGA","ORD",120,733,15,20,2013-09-15 15:00:00,"191026"
"703",2013,9,25,1026,1030,-4,1340,1340,0,"VX",187,"N629VA","EWR","SFO",358,2565,10,30,2013-09-25 10:00:00,"196253"
"704",2013,11,20,1745,1757,-12,2058,2103,-5,"DL",2370,"N342NB","LGA","PBI",145,1035,17,57,2013-11-20 17:00:00,"43220"
"705",2013,6,20,1605,1559,6,1901,1925,-24,"DL",1373,"N925DL","JFK","MIA",144,1089,15,59,2013-06-20 15:00:00,"142016"
"706",2013,3,13,954,1000,-6,1237,1234,3,"DL",1847,"N3737C","LGA","ATL",116,762,10,0,2013-03-13 10:00:00,"86949"
"707",2013,4,11,921,855,26,1124,1109,15,"DL",2239,"N786NC","EWR","DTW",94,488,8,55,2013-04-11 08:00:00,"103061"
"708",2013,2,27,1156,1200,-4,1316,1331,-15,"UA",599,"N852UA","EWR","ORD",100,719,12,0,2013-02-27 12:00:00,"79315"
"709",2013,3,12,1504,1507,-3,1903,1902,1,"B6",703,"N643JB","JFK","SJU",196,1598,15,7,2013-03-12 15:00:00,"86533"
"710",2013,5,28,954,1000,-6,1317,1329,-12,"DL",1765,"N713TW","JFK","SFO",347,2586,10,0,2013-05-28 10:00:00,"128895"
"711",2013,7,20,1357,1354,3,1500,1510,-10,"B6",118,"N353JB","JFK","BOS",41,187,13,54,2013-07-20 13:00:00,"158992"
"712",2013,1,30,1457,1506,-9,1816,1819,-3,"UA",1600,"N19141","EWR","LAX",336,2454,15,6,2013-01-30 15:00:00,"15094"
"713",2013,3,17,1154,1200,-6,1251,1303,-12,"B6",1174,"N190JB","EWR","BOS",38,200,12,0,2013-03-17 12:00:00,"89173"
"714",2013,12,4,1711,1655,16,1948,1950,-2,"B6",283,"N763JB","JFK","MCO",130,944,16,55,2013-12-04 16:00:00,"50699"
"715",2013,1,23,747,755,-8,1055,1110,-15,"AA",2267,"N3AXAA","LGA","MIA",160,1096,7,55,2013-01-23 07:00:00,"11389"
"716",2013,5,27,2128,2100,28,23,30,-7,"DL",2363,"N702TW","JFK","LAX",321,2475,21,0,2013-05-27 21:00:00,"128699"
"717",2013,5,24,756,800,-4,1044,1050,-6,"B6",625,"N351JB","JFK","HOU",194,1428,8,0,2013-05-24 08:00:00,"126757"
"718",2013,10,31,1421,1429,-8,1701,1728,-27,"UA",263,"N807UA","EWR","SAN",312,2425,14,29,2013-10-31 14:00:00,"32325"
"719",2013,4,23,1123,1125,-2,1322,1305,17,"AA",327,"N592AA","LGA","ORD",124,733,11,25,2013-04-23 11:00:00,"109864"
"720",2013,2,28,1859,1859,0,2138,2145,-7,"DL",947,"N616DL","LGA","ATL",113,762,18,59,2013-02-28 18:00:00,"80118"
"721",2013,8,22,1427,1430,-3,1753,1725,28,"B6",325,"N638JB","JFK","TPA",187,1005,14,30,2013-08-22 14:00:00,"178066"
"722",2013,8,7,628,630,-2,848,845,3,"DL",575,"N306DQ","EWR","ATL",109,746,6,30,2013-08-07 06:00:00,"169102"
"723",2013,6,28,2341,2120,141,141,2334,127,"B6",775,"N228JB","JFK","MSY",164,1182,21,20,2013-06-28 21:00:00,"146853"
"724",2013,2,21,1627,1630,-3,1822,1833,-11,"B6",1085,"N198JB","JFK","CLT",82,541,16,30,2013-02-21 16:00:00,"76218"
"725",2013,11,17,857,900,-3,1035,1036,-1,"UA",711,"N830UA","LGA","ORD",131,733,9,0,2013-11-17 09:00:00,"41268"
"726",2013,8,24,1928,1810,78,2220,2121,59,"DL",83,"N309US","JFK","MIA",150,1089,18,10,2013-08-24 18:00:00,"179395"
"727",2013,7,24,1544,1542,2,1713,1716,-3,"UA",1638,"N13716","EWR","CLE",65,404,15,42,2013-07-24 15:00:00,"161345"
"728",2013,5,11,1452,1500,-8,1616,1645,-29,"AA",341,"N4YJAA","LGA","ORD",120,733,15,0,2013-05-11 15:00:00,"119865"
"729",2013,8,2,1708,1655,13,1953,1940,13,"UA",483,"N536UA","EWR","LAX",312,2454,16,55,2013-08-02 16:00:00,"166620"
"730",2013,7,13,1821,1630,111,2059,1959,60,"VX",27,"N633VA","JFK","SFO",319,2586,16,30,2013-07-13 16:00:00,"155092"
"731",2013,5,19,815,815,0,954,1018,-24,"DL",2119,"N339NW","LGA","MSP",141,1020,8,15,2013-05-19 08:00:00,"123962"
"732",2013,3,10,1529,1530,-1,1826,1910,-44,"AA",85,"N393AA","JFK","SFO",334,2586,15,30,2013-03-10 15:00:00,"85399"
"733",2013,6,1,658,700,-2,957,1019,-22,"B6",671,"N789JB","JFK","LAX",333,2475,7,0,2013-06-01 07:00:00,"131044"
"734",2013,9,2,759,800,-1,1016,1100,-44,"AA",33,"N332AA","JFK","LAX",301,2475,8,0,2013-09-02 08:00:00,"183922"
"735",2013,12,10,NA,1250,NA,NA,1350,NA,"AA",178,"N3JRAA","JFK","BOS",NA,187,12,50,2013-12-10 12:00:00,"54001"
"736",2013,6,3,1625,1625,0,1847,1835,12,"DL",1619,"N347NW","LGA","MSP",153,1020,16,25,2013-06-03 16:00:00,"132385"
"737",2013,6,27,2139,2005,94,35,2149,166,"B6",105,"N644JB","JFK","ORD",107,740,20,5,2013-06-27 20:00:00,"146236"
"738",2013,10,5,726,730,-4,1101,1124,-23,"B6",1289,"N523JB","EWR","SJU",194,1608,7,30,2013-10-05 07:00:00,"18148"
"739",2013,10,21,1810,1815,-5,2012,2021,-9,"DL",2019,"N317US","LGA","MSP",143,1020,18,15,2013-10-21 18:00:00,"27071"
"740",2013,11,18,1302,1300,2,1526,1538,-12,"DL",781,"N978DL","LGA","ATL",119,762,13,0,2013-11-18 13:00:00,"41935"
"741",2013,5,9,1623,1530,53,1918,1905,13,"AA",85,"N354AA","JFK","SFO",325,2586,15,30,2013-05-09 15:00:00,"118804"
"742",2013,9,1,915,930,-15,1145,1218,-33,"B6",199,"N561JB","LGA","MCO",118,950,9,30,2013-09-01 09:00:00,"183479"
"743",2013,4,3,1754,1759,-5,2046,2049,-3,"B6",391,"N591JB","LGA","MCO",139,950,17,59,2013-04-03 17:00:00,"98820"
"744",2013,7,7,533,534,-1,749,805,-16,"UA",1106,"N76269","EWR","IAH",177,1400,5,34,2013-07-07 05:00:00,"151193"
"745",2013,6,30,848,850,-2,1240,1248,-8,"DL",301,"N3748Y","JFK","SJU",204,1598,8,50,2013-06-30 08:00:00,"147519"
"746",2013,4,22,2059,2100,-1,2354,2325,29,"DL",1247,"N312US","LGA","ATL",116,762,21,0,2013-04-22 21:00:00,"109598"
"747",2013,5,11,556,600,-4,934,930,4,"UA",303,"N508UA","JFK","SFO",353,2586,6,0,2013-05-11 06:00:00,"119606"
"748",2013,2,15,2040,2100,-20,2334,2346,-12,"B6",399,"N591JB","LGA","MCO",152,950,21,0,2013-02-15 21:00:00,"73175"
"749",2013,7,15,1641,1245,236,1931,1535,236,"AA",745,"N3KEAA","LGA","DFW",179,1389,12,45,2013-07-15 12:00:00,"156169"
"750",2013,5,15,1730,1657,33,1853,1830,23,"UA",1253,"N17730","EWR","ORD",109,719,16,57,2013-05-15 16:00:00,"122109"
"751",2013,1,23,829,830,-1,1140,1143,-3,"UA",561,"N570UA","EWR","FLL",167,1065,8,30,2013-01-23 08:00:00,"11414"
"752",2013,12,6,1839,1815,24,2121,2100,21,"DL",2065,"N345NW","JFK","ATL",123,760,18,15,2013-12-06 18:00:00,"51853"
"753",2013,10,10,1246,1247,-1,1533,1535,-2,"B6",553,"N627JB","JFK","PBI",140,1028,12,47,2013-10-10 12:00:00,"20980"
"754",2013,3,9,1000,955,5,1234,1257,-23,"B6",503,"N570JB","EWR","FLL",134,1065,9,55,2013-03-09 09:00:00,"84770"
"755",2013,7,28,1457,1500,-3,1831,1758,33,"B6",83,"N708JB","JFK","MCO",142,944,15,0,2013-07-28 15:00:00,"163600"
